,TEMPERATURE[degC],HUMIDITY[%],WIND_SPEED[m1s],WIND_DIR[deg],GHI[kW1m2],POA Irr[kW1m2],P_Gaia[kW],P_Solar[kW],Pressure[mbar],PR_A,Pac,Pdc,TempModule,TempCell,P/Pac
2019-05-31 07:00:00,11.654277777777756,0.9000000000000027,2.806722222222222,280.04361111111115,0.15448138888888888,0.0965238888888889,0.0,0.6347580555555555,1016.108109588623,0.9096164919053266,0.7402175854121044,0.7545541135699331,13.880781485960874,14.170353152627541,0.857529013178151
2019-05-31 08:00:00,11.718750000000002,0.854972222222226,2.023416666666667,275.59944444444443,0.31709638888888864,0.2059088888888889,0.0,1.4459769444444446,1016.8473015848796,0.9730000165184189,1.552876657635778,1.5829527600772455,16.784432288409352,17.402158955076015,0.9311602034419875
2019-05-31 09:00:00,12.866916666666663,0.7743333333333355,2.3426666666666662,293.13916666666665,0.5671836111111109,0.4636494444444443,0.0,3.108941111111111,1017.4556950547959,0.9438403791956799,3.3473139528239546,3.4121447021650915,23.85086067890215,25.241809012235482,0.9287868287610904
2019-05-31 10:00:00,14.431833333333344,0.7021666666666637,3.059083333333333,294.62611111111113,0.762093888888889,0.7425349999999998,0.0,4.715664444444444,1017.9832793002657,0.8837873499729058,5.190029841378927,5.290550297022352,31.193816192310848,33.421421192310845,0.908600641724162
2019-05-31 11:00:00,15.338277777777785,0.6999999999999967,2.9913888888888884,295.6319444444444,0.7421155555555553,0.7735430555555557,0.0,5.166475390865449,1018.3164969550238,0.924292476007071,5.347933661997659,5.451512397551131,32.94202795620503,35.2626571228717,0.9660694611038932
2019-05-31 12:00:00,16.054333333333343,0.6681111111111077,4.042527777777777,296.2866666666667,0.7245638888888891,0.7843541666666667,0.0,5.020602499999999,1018.6074163648817,0.8893990798211266,5.442775617683014,5.548191251460769,32.50894515621644,34.86200765621644,0.9224342233930389
2019-05-31 13:00:00,16.48641666666668,0.6043055555555523,3.962055555555555,303.67833333333334,0.7278922222222218,0.7805552777777781,0.0,5.069603333333332,1018.8349995930989,0.9020854693504791,5.418509832153525,5.52345548639503,32.97835503333677,35.3200208666701,0.9356084034858115
2019-05-31 14:00:00,16.84886111111109,0.6052499999999966,3.4930277777777774,304.0438888888889,0.6068586111111112,0.6329355555555555,0.0,4.242950277777777,1018.8658123609754,0.932075445117119,4.451816021486326,4.538038757886162,30.686183413896682,32.58499008056335,0.953083024388143
2019-05-31 15:00:00,16.764472222222206,0.6939444444444413,3.1599166666666663,303.5258333333333,0.35786555555555566,0.33043000000000017,0.0,2.3207152777777775,1018.819140319824,0.9707795023447483,2.401411257466923,2.447921771118168,24.171839653699703,25.1631296536997,0.9663964348304648
2019-05-31 16:00:00,16.865416666666686,0.6999999999999967,2.9120833333333334,298.25166666666667,0.30215583333333323,0.22316027777777783,0.0,1.6202891666666666,1018.8717306688095,1.008080857090541,1.645103453405678,1.6769658036755128,21.95354130673988,22.623022140073214,0.984916275819833
