dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200126,000000,0,0.1,0,215.4,42.2,0
20200126,000100,0,0.1,0,215.4,42.2,0
20200126,000200,0,0.1,0,215.4,42.2,0
20200126,000300,0,0.1,0,215.4,42.1,0
20200126,000400,0,0.1,0,215.4,42.1,0
20200126,000500,0,0.1,0,215.4,42,0
20200126,000600,0,0.1,0,215.4,42.1,0
20200126,000700,0,0.1,0,215.4,42.1,0
20200126,000800,0,0.1,0,215.4,42.2,0
20200126,000900,0,0.1,0,215.4,42.2,0
20200126,001000,0,0.1,0,215.4,42.3,0
20200126,001100,0,0.1,0,215.4,42.3,0
20200126,001200,0,0.1,0,215.4,42.3,0
20200126,001300,0,0.1,0,215.4,42.3,0
20200126,001400,0,0.1,0,215.4,42.4,0
20200126,001500,0,0.1,0,215.4,42.4,0
20200126,001600,0,0.1,0,215.4,41.8,0
20200126,001700,0,0.1,0,215.4,41.8,0
20200126,001800,0,0.1,0,215.4,41.7,0
20200126,001900,0,0.1,0,215.4,41.7,0
20200126,002000,0,0.1,0,215.4,41.7,0
20200126,002100,0,0.1,0,215.4,41.7,0
20200126,002200,0,0.1,0,215.4,41.8,0
20200126,002300,0,0.1,0,215.4,41.8,0
20200126,002400,0,0.1,0,215.4,41.8,0
20200126,002500,0,0.1,0,215.4,41.8,0
20200126,002600,0,0.1,0,215.4,41.7,0
20200126,002700,0,0.1,0,215.4,41.7,0
20200126,002800,0,0.1,0,215.4,41.7,0
20200126,002900,0,0.1,0,215.4,41.7,0
20200126,003000,0,0.1,0,215.4,41.7,0
20200126,003100,0,0.1,0,215.4,41.7,0
20200126,003200,0,0.1,0,215.4,41.7,0
20200126,003300,0,0.1,0,215.4,41.7,0
20200126,003400,0,0.1,0,215.4,41.8,0
20200126,003500,0,0.1,0,215.4,41.9,0
20200126,003600,0,0.1,0,215.4,41.9,0
20200126,003700,0,0.1,0,215.4,41.9,0
20200126,003800,0,0.1,0,215.4,41.9,0
20200126,003900,0,0.1,0,215.4,41.9,0
20200126,004000,0,0.1,0,215.4,42.2,0
20200126,004100,0,0.1,0,215.4,42.4,0
20200126,004200,0,0.1,0,215.4,42.5,0
20200126,004300,0,0.1,0,215.4,42.6,0
20200126,004400,0,0.1,0,215.4,42.6,0
20200126,004500,0,0.1,0,215.4,42.6,0
20200126,004600,0,0.1,0,215.4,42.5,0
20200126,004700,0,0.1,0,215.4,42.3,0
20200126,004800,0,0.1,0,215.4,42.1,0
20200126,004900,0,0.1,0,215.4,42.1,0
20200126,005000,0,0.1,0,215.4,42.1,0
20200126,005100,0,0.1,0,215.4,42,0
20200126,005200,0,0.1,0,215.4,42,0
20200126,005300,0,0.1,0,215.4,42,0
20200126,005400,0,0.1,0,215.4,42,0
20200126,005500,0,0.1,0,215.4,42.2,0
20200126,005600,0,0.1,0,215.4,42.2,0
20200126,051500,0,0.08,0.07,218.3,471.5,4
20200126,051600,10,0.09,0.08,218.3,460.9,6
20200126,051700,15,0.11,0.1,218.5,470.1,6
20200126,051800,24,0.13,0.11,218.4,470.6,7
20200126,051900,30,0.31,0.12,218.4,497,7
20200126,052000,36,0.19,0.13,218.3,497,9
20200126,052100,42,0.21,0.14,219.5,494.6,9
20200126,052200,48,0.24,0.16,219,483.7,10
20200126,052300,57,0.27,0.17,219,497.2,10
20200126,052400,63,0.3,0.18,219.3,497,12
20200126,052500,51,0.25,0.18,219.3,402.7,12
20200126,052600,75,0.36,0.2,219.4,505.8,13
20200126,052700,81,0.39,0.23,219.3,492,13
20200126,052800,90,0.42,0.23,219.2,502.2,15
20200126,052900,98,0.45,0.25,219.3,506.2,16
20200126,053000,105,0.48,0.26,219.3,503,16
20200126,053100,111,0.52,0.27,219.3,503.5,18
20200126,053200,117,0.55,0.28,219,522.1,18
20200126,053300,125,0.58,0.29,219.2,521.4,19
20200126,053400,132,0.61,0.31,219.5,516,19
20200126,053500,138,0.65,0.32,219.5,519.8,22
20200126,053600,147,0.69,0.33,219.3,519.2,22
20200126,053700,156,0.72,0.35,219.4,521.8,22
20200126,053800,163,0.75,0.36,219.4,522.9,22
20200126,053900,171,0.79,0.37,219.5,524.4,24
20200126,054000,177,0.82,0.39,219.2,523.5,25
20200126,054100,183,0.85,0.39,218.1,528.2,27
20200126,054200,189,0.87,0.4,218.1,532.1,27
20200126,054300,196,0.91,0.42,218.2,528.9,30
20200126,054400,201,0.93,0.43,218.3,527.8,28
20200126,054500,207,0.96,0.44,218.3,532.9,30
20200126,054600,213,0.99,0.45,218.3,534.7,28
20200126,054700,219,1.01,0.47,218.5,527.1,30
20200126,054800,225,1.04,0.46,218.3,537.7,30
20200126,054900,232,1.08,0.48,218.3,538.7,31
20200126,055000,240,1.11,0.5,218.3,536.9,30
20200126,055100,249,1.15,0.51,218.2,538,33
20200126,055200,260,1.21,0.52,218.2,542.9,33
20200126,055300,279,1.29,0.55,218.4,547,36
20200126,055400,292,1.35,0.58,218.5,554,36
20200126,055500,303,1.41,0.59,218.5,557,38
20200126,055600,317,1.46,0.61,218.4,560.6,38
20200126,055700,330,1.52,0.64,218.5,557.1,39
20200126,055800,345,1.59,0.67,218.4,556.7,41
20200126,055900,360,1.65,0.69,218.3,564.2,42
20200126,060000,375,1.72,0.71,218.2,563.7,42
20200126,060100,391,1.8,0.74,218.4,564.9,44
20200126,060200,408,1.88,0.76,218.3,564,45
20200126,060300,424,1.95,0.78,218.6,565.8,47
20200126,060400,444,2.02,0.83,219.7,560.1,48
20200126,060500,462,2.11,0.85,219.9,567.8,50
20200126,060600,480,2.2,0.9,219.8,566.2,51
20200126,060700,501,2.29,0.93,219.7,565.3,53
20200126,060800,519,2.38,0.97,219.3,565.3,56
20200126,060900,543,2.48,1,219.5,573.3,56
20200126,061000,564,2.58,1.04,219.5,571,59
20200126,061100,588,2.69,1.08,219.5,566.7,60
20200126,061200,615,2.8,1.12,219.8,570.3,63
20200126,061300,636,2.91,1.16,219.8,574.1,66
20200126,061400,662,3.03,1.2,219.8,571.4,70
20200126,061500,690,3.15,1.25,219.6,572.4,71
20200126,061600,714,3.26,1.28,219.9,571.9,74
20200126,061700,741,3.37,1.31,219.9,576.1,76
20200126,061800,765,3.49,1.37,219.8,578.1,77
20200126,061900,792,3.62,1.41,219.6,577.6,82
20200126,062000,822,3.75,1.48,219.9,576.2,83
20200126,062100,855,3.89,1.51,220,579.1,86
20200126,062200,885,4.04,1.58,220,575.4,89
20200126,062300,918,4.2,1.63,218.6,579.5,92
20200126,062400,948,4.35,1.71,218.7,574.1,95
20200126,062500,984,4.5,1.76,218.7,574.6,98
20200126,062600,1017,4.65,1.81,218.7,575,103
20200126,062700,1029,4.8,1.88,218.4,576.5,106
20200126,062800,1080,4.95,1.93,218.6,575.4,108
20200126,062900,1113,5.1,1.99,218.6,572.2,112
20200126,063000,1143,5.26,2.06,218.7,571.6,115
20200126,063100,1180,5.41,2.08,218.8,574.6,118
20200126,063200,1215,5.57,2.18,218.9,575.1,124
20200126,063300,1251,5.72,2.24,218.9,570.1,126
20200126,063400,1287,5.88,2.29,218.9,575.7,129
20200126,063500,1323,6.06,2.37,218.9,574.7,133
20200126,063600,1362,6.23,2.42,219,571.8,137
20200126,063700,1397,6.39,2.51,219.1,572,140
20200126,063800,1434,6.58,2.56,218.9,573.6,144
20200126,063900,1473,6.73,2.61,219.1,577.1,149
20200126,064000,1509,6.88,2.69,219.3,577.4,152
20200126,064100,1551,7.07,2.74,219.4,573.5,155
20200126,064200,1584,7.24,2.79,219.3,573.6,159
20200126,064300,1625,7.41,2.9,219.5,576,164
20200126,064400,1662,7.59,2.96,219.5,575.1,168
20200126,064500,1704,7.77,3.05,219.6,571.6,172
20200126,064600,1737,7.95,3.07,219.2,571.8,176
20200126,064700,1782,8.14,3.19,219.5,570.5,179
20200126,064800,1818,8.3,3.25,219.3,572.9,184
20200126,064900,1860,8.48,3.3,219.3,569.6,188
20200126,065000,1899,8.66,3.4,219.4,571.3,191
20200126,065100,1938,8.85,3.44,219.5,570.9,196
20200126,065200,1979,9.03,3.54,219.5,570.1,200
20200126,065300,2022,9.22,3.58,219.4,572.4,205
20200126,065400,2058,9.35,3.67,220.8,568.6,210
20200126,065500,2097,9.51,3.74,220.8,572.8,214
20200126,065600,2141,9.7,3.82,220.8,572.6,216
20200126,065700,2179,9.88,3.9,220.6,571.9,222
20200126,065800,2220,10.05,3.96,221,567,225
20200126,065900,2262,10.24,4.06,220.8,565.8,229
20200126,070000,2301,10.43,4.1,220.8,568.5,234
20200126,070100,2343,10.62,4.2,220.8,565.3,239
20200126,070200,2379,10.78,4.27,221,569.4,243
20200126,070300,2424,10.99,4.35,220.6,569.6,246
20200126,070400,2463,11.18,4.44,220.5,568.7,252
20200126,070500,2505,11.36,4.46,220.8,566.2,255
20200126,070600,2543,11.5,4.59,220.9,559.9,260
20200126,070700,2581,11.72,4.68,220.8,564.6,263
20200126,070800,2163,9.82,4.83,219.9,453.5,269
20200126,070900,2666,12.1,4.86,220.6,559.3,269
20200126,071000,2707,12.3,4.9,220.5,560.8,277
20200126,071100,2750,12.49,5,220.4,561.4,284
20200126,071200,2787,12.66,5.05,220.3,556.7,286
20200126,071300,2827,12.89,5.13,219.4,561.6,290
20200126,071400,2868,13.06,5.18,219.5,557.6,295
20200126,071500,2907,13.24,5.3,219.7,561.1,299
20200126,071600,2949,13.35,5.32,220.9,558.4,302
20200126,071700,2987,13.49,5.46,221.1,552.5,309
20200126,071800,3024,13.71,5.56,221.1,555.9,313
20200126,071900,3075,13.9,5.61,221.2,559,316
20200126,072000,3118,14.1,5.68,221.2,554.6,321
20200126,072100,3174,14.34,5.78,221.2,558.7,325
20200126,072200,3216,14.53,5.83,221.3,555.8,330
20200126,072300,3259,14.73,5.96,221.3,557.5,334
20200126,072400,3303,14.92,5.98,221.5,557,339
20200126,072500,3348,15.11,6.11,221.6,555.9,345
20200126,072600,3390,15.28,6.15,221.8,558.8,350
20200126,072700,3429,15.48,6.25,221.5,558.9,353
20200126,072800,3467,15.65,6.4,221.5,558.9,357
