dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20191004,052100,9,0.1,0.09,220,461.7,6
20191004,052200,12,0.1,0.1,220.1,440,6
20191004,052300,19,0.12,0.1,218.7,481.5,6
20191004,052400,27,0.15,0.12,218.8,466.9,7
20191004,052500,33,0.18,0.13,218.3,482.4,7
20191004,052600,39,0.2,0.14,217.5,494.2,7
20191004,052700,48,0.23,0.15,217.5,485.4,9
20191004,052800,54,0.27,0.17,217.5,491.6,9
20191004,052900,66,0.31,0.18,217.5,502,10
20191004,053000,72,0.35,0.2,217.7,501.6,12
20191004,053100,76,0.36,0.22,217.8,495.3,13
20191004,053200,90,0.43,0.24,217.6,506.6,13
20191004,053300,99,0.47,0.25,217.6,508.1,15
20191004,053400,105,0.49,0.26,217.6,515.8,16
20191004,053500,114,0.53,0.28,217.6,510.7,16
20191004,053600,123,0.57,0.29,217.5,512.5,18
20191004,053700,132,0.62,0.31,217.6,514.3,18
20191004,053800,145,0.68,0.33,217.4,521.5,21
20191004,053900,162,0.75,0.36,217.2,522.2,22
20191004,054000,177,0.82,0.39,217.1,528.2,24
20191004,054100,194,0.9,0.41,217.1,536.3,27
20191004,054200,207,0.97,0.43,217.1,537.5,28
20191004,054300,222,1.04,0.47,217.2,531.3,30
20191004,054400,240,1.12,0.49,217.1,546.4,33
20191004,054500,255,1.19,0.51,217.2,549.2,35
20191004,054600,270,1.25,0.54,217.5,550.4,36
20191004,054700,285,1.31,0.57,218.5,554.5,38
20191004,054800,299,1.38,0.59,218.6,553.6,41
20191004,054900,312,1.44,0.61,218.6,560.8,41
20191004,055000,330,1.53,0.64,218.5,557.9,44
20191004,055100,346,1.6,0.67,218.7,558.9,47
20191004,055200,363,1.67,0.7,218.6,558.2,48
20191004,055300,381,1.75,0.72,218.4,562.4,50
20191004,055400,396,1.83,0.76,218.6,564.4,53
20191004,055500,416,1.91,0.79,218.5,567,56
20191004,055600,435,1.99,0.81,218.5,571.3,57
20191004,055700,450,2.06,0.83,218.6,567.3,59
20191004,055800,471,2.15,0.88,219,568.9,62
