dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200121,000000,0,0.09,0,211.7,38.2,0
20200121,000100,0,0.09,0,211.7,38.1,0
20200121,000200,0,0.09,0,211.7,38.1,0
20200121,000300,0,0.09,0,211.7,38.2,0
20200121,000400,0,0.09,0,211.7,38,0
20200121,000500,0,0.09,0,211.7,37.9,0
20200121,000600,0,0.09,0,211.7,37.9,0
20200121,000700,0,0.09,0,211.7,37.8,0
20200121,000800,0,0.09,0,211.7,37.8,0
20200121,000900,0,0.09,0,211.7,37.8,0
20200121,001000,0,0.09,0,211.7,37.8,0
20200121,001100,0,0.09,0,211.7,37.8,0
20200121,001200,0,0.09,0,211.7,37.8,0
20200121,001300,0,0.09,0,211.7,37.7,0
20200121,001400,0,0.09,0,211.7,37.7,0
20200121,001500,0,0.09,0,211.7,37.7,0
20200121,001600,0,0.09,0,211.7,37.7,0
20200121,001700,0,0.09,0,211.7,37.5,0
20200121,001800,0,0.09,0,211.7,37.5,0
20200121,001900,0,0.09,0,211.7,37.4,0
20200121,002000,0,0.09,0,211.7,37.4,0
20200121,002100,0,0.09,0,211.7,37.3,0
20200121,002200,0,0.09,0,211.7,37.3,0
20200121,002300,0,0.09,0,211.7,37.3,0
20200121,002400,0,0.09,0,211.7,37.3,0
20200121,002500,0,0.09,0,211.7,37.5,0
20200121,002600,0,0.09,0,211.7,37.5,0
20200121,002700,0,0.09,0,211.7,37.6,0
20200121,002800,0,0.09,0,211.7,37.6,0
20200121,002900,0,0.09,0,211.7,37.6,0
20200121,003000,0,0.09,0,211.7,37.6,0
20200121,003100,0,0.09,0,211.7,37.7,0
20200121,003200,0,0.09,0,211.7,37.7,0
20200121,003300,0,0.09,0,211.7,37.8,0
20200121,003400,0,0.09,0,211.7,38,0
20200121,003500,0,0.09,0,211.7,38.2,0
20200121,003600,0,0.09,0,211.7,38.3,0
20200121,003700,0,0.09,0,211.7,38.4,0
20200121,003800,0,0.09,0,211.7,38.6,0
20200121,003900,0,0.09,0,211.7,38.8,0
20200121,004000,0,0.09,0,211.7,38.9,0
20200121,004100,0,0.09,0,211.7,38.9,0
20200121,004200,0,0.09,0,211.7,38.9,0
20200121,004300,0,0.09,0,211.7,39,0
20200121,004400,0,0.09,0,211.7,39,0
20200121,004500,0,0.09,0,211.7,39,0
20200121,004600,0,0.09,0,211.7,39,0
20200121,004700,0,0.09,0,211.7,39,0
20200121,004800,0,0.09,0,211.7,39.1,0
20200121,004900,0,0.09,0,211.7,39.1,0
20200121,005000,0,0.09,0,211.7,39.1,0
20200121,005100,0,0.09,0,211.7,39.1,0
20200121,005200,0,0.09,0,211.7,39.3,0
20200121,005300,0,0.09,0,211.7,39.3,0
20200121,005400,0,0.09,0,211.7,39,0
20200121,005500,0,0.09,0,211.7,39,0
20200121,005600,0,0.09,0,211.7,38.5,0
20200121,051000,0,0.08,0.06,214.9,431.6,3
20200121,051100,0,0.08,0.07,214.9,441.5,6
20200121,051200,3,0.08,0.07,216.3,462.2,4
20200121,051300,8,0.1,0.08,216.4,454.6,6
20200121,051400,15,0.11,0.1,216.4,463.8,6
20200121,051500,24,0.14,0.12,216.4,482.4,7
20200121,051600,34,0.18,0.14,216.8,486.9,10
20200121,051700,45,0.23,0.16,216.9,487.4,9
20200121,051800,57,0.27,0.18,216.9,487.4,12
20200121,051900,66,0.33,0.2,216.4,492.9,12
20200121,052000,78,0.38,0.22,216.7,492.3,13
20200121,052100,87,0.42,0.24,216.6,489.1,13
20200121,052200,96,0.46,0.25,216.7,498.2,15
20200121,052300,101,0.48,0.26,216.4,496.6,16
20200121,052400,106,0.51,0.27,216.8,501.8,16
20200121,052500,114,0.53,0.28,216.8,502.1,16
20200121,052600,117,0.56,0.3,216.8,501.5,18
20200121,052700,126,0.59,0.31,216.7,502.3,19
20200121,052800,132,0.63,0.32,216.9,502.9,19
20200121,052900,141,0.67,0.33,215.5,517.3,21
20200121,053000,150,0.72,0.36,215.4,501.1,19
20200121,053100,162,0.76,0.37,215.5,504.9,22
20200121,053200,168,0.8,0.39,215.7,510,24
20200121,053300,180,0.84,0.4,215.8,511.5,24
20200121,053400,189,0.9,0.42,215.5,516.1,25
20200121,053500,204,0.96,0.44,215.2,519.9,27
20200121,053600,213,1,0.47,215.2,514.1,28
20200121,053700,225,1.05,0.48,215.1,525.8,28
20200121,053800,237,1.11,0.51,215,515.3,30
20200121,053900,246,1.16,0.53,215.2,524.8,31
20200121,054000,261,1.22,0.56,215.1,520.7,33
20200121,054100,270,1.27,0.57,215.2,528.3,35
20200121,054200,282,1.32,0.59,215,527.4,36
20200121,054300,294,1.37,0.61,215.2,526.5,36
20200121,054400,303,1.41,0.62,215.3,524.9,38
20200121,054500,312,1.46,0.64,215.3,532.9,38
20200121,054600,321,1.51,0.66,215.1,525.1,41
20200121,054700,336,1.56,0.68,215.4,533.5,42
20200121,054800,345,1.62,0.7,215.3,534.7,42
20200121,054900,357,1.68,0.72,215.1,534.3,44
20200121,055000,372,1.74,0.75,215,535,44
20200121,055100,387,1.81,0.78,215.3,530.2,45
20200121,055200,405,1.88,0.81,215.3,534.5,47
20200121,055300,420,1.95,0.83,215.2,537.2,48
20200121,055400,435,2.03,0.85,215,539.1,51
20200121,055500,450,2.09,0.89,215.3,544.6,51
20200121,055600,465,2.16,0.9,215.6,541.5,53
20200121,055700,479,2.23,0.94,216.9,541.7,54
20200121,055800,496,2.3,0.95,216.4,545.4,56
20200121,055900,516,2.38,0.99,216.8,545.7,57
20200121,060000,534,2.48,1.03,216.8,548.1,59
20200121,060100,552,2.56,1.05,216.6,554.3,60
20200121,060200,576,2.66,1.1,216.8,554.5,63
20200121,060300,591,2.73,1.11,217.1,552.9,65
20200121,060400,603,2.79,1.14,217.1,552.4,66
20200121,060500,618,2.86,1.18,216.9,551.6,68
20200121,060600,636,2.95,1.2,217,554.3,70
20200121,060700,657,3.04,1.24,216.9,549.8,70
20200121,060800,678,3.13,1.28,216.8,550.1,73
20200121,061000,727,3.24,1.28,216.7,558.7,77
20200121,061100,750,3.47,1.38,216.8,557.5,79
20200121,061200,771,3.57,1.44,216.7,553.3,82
20200121,061300,792,3.65,1.46,216.4,561.9,85
20200121,061400,816,3.79,1.5,215.4,562.4,85
20200121,061500,840,3.9,1.55,215.8,558.2,86
20200121,061600,867,4.04,1.61,215.9,562.2,89
20200121,061700,894,4.16,1.65,215.8,559.6,92
20200121,061800,915,4.25,1.7,216,560.5,94
20200121,061900,942,4.38,1.73,215.7,559.1,97
20200121,062000,966,4.49,1.78,215.8,558.7,98
20200121,062100,995,4.62,1.83,215.4,562.4,101
20200121,062200,1023,4.76,1.88,215.6,560.8,105
20200121,062300,1041,4.84,1.92,215.4,558.2,108
20200121,062400,1056,4.9,1.93,215.7,561.8,108
20200121,062500,1083,5.03,1.99,215.6,557.9,111
