dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20191206,000000,0,0.09,0,213.1,42.9,0
20191206,000100,0,0.09,0,213.1,42.9,0
20191206,000200,0,0.09,0,213.1,42.9,0
20191206,000300,0,0.09,0,213.1,42.9,0
20191206,000400,0,0.09,0,213.1,42.9,0
20191206,000500,0,0.09,0,213.1,42.8,0
20191206,000600,0,0.09,0,213.1,42.8,0
20191206,000700,0,0.09,0,213.1,42.5,0
20191206,000800,0,0.09,0,213.1,42.5,0
20191206,000900,0,0.09,0,213.1,42.9,0
20191206,001000,0,0.09,0,213.1,42.9,0
20191206,001100,0,0.09,0,213.1,43.1,0
20191206,001200,0,0.09,0,213.1,43.2,0
20191206,001300,0,0.09,0,213.1,43.3,0
20191206,001400,0,0.09,0,213.1,43.3,0
20191206,001500,0,0.09,0,213.1,43.3,0
20191206,001600,0,0.09,0,213.1,43.3,0
20191206,001700,0,0.09,0,213.1,43.2,0
20191206,001800,0,0.09,0,213.1,43.2,0
20191206,001900,0,0.09,0,213.1,43.2,0
20191206,002000,0,0.09,0,213.1,43.2,0
20191206,002100,0,0.09,0,213.1,43.3,0
20191206,002200,0,0.09,0,213.1,43.4,0
20191206,002300,0,0.09,0,213.1,43.5,0
20191206,002400,0,0.09,0,213.1,43.5,0
20191206,002500,0,0.09,0,213.1,43.5,0
20191206,002600,0,0.09,0,213.1,43.5,0
20191206,002700,0,0.09,0,213.1,43.5,0
20191206,002800,0,0.09,0,213.1,43.3,0
20191206,002900,0,0.09,0,213.1,43.3,0
20191206,003000,0,0.09,0,213.1,42.7,0
20191206,003100,0,0.09,0,213.1,42.7,0
20191206,003200,0,0.09,0,213.1,42.2,0
20191206,003300,0,0.09,0,213.1,42.2,0
20191206,003400,0,0.09,0,213.1,42.4,0
20191206,003500,0,0.09,0,213.1,42.4,0
20191206,003600,0,0.09,0,213.1,42.5,0
20191206,003700,0,0.09,0,213.1,42.5,0
20191206,003800,0,0.09,0,213.1,42.4,0
20191206,003900,0,0.09,0,213.1,42.4,0
20191206,004000,0,0.09,0,213.1,42.3,0
20191206,004100,0,0.09,0,213.1,42.3,0
20191206,004200,0,0.09,0,213.1,42.3,0
20191206,004300,0,0.09,0,213.1,42.3,0
20191206,004400,0,0.09,0,213.1,42.4,0
20191206,004500,0,0.09,0,213.1,42.4,0
20191206,004600,0,0.09,0,213.1,42.3,0
20191206,004700,0,0.09,0,213.1,42.3,0
20191206,004800,0,0.09,0,213.1,42.3,0
20191206,004900,0,0.09,0,213.1,42.3,0
20191206,005000,0,0.09,0,213.1,42.4,0
20191206,005100,0,0.09,0,213.1,42.4,0
20191206,005200,0,0.09,0,213.1,42.9,0
20191206,005300,0,0.09,0,213.1,43,0
20191206,005400,0,0.09,0,213.1,43.1,0
20191206,005500,0,0.09,0,213.1,43.1,0
20191206,005600,0,0.09,0,213.1,43.1,0
20191206,005700,0,0.09,0,213.1,43.1,0
20191206,051800,27,0.15,0.12,217.9,467.8,7
20191206,051900,38,0.19,0.14,217.9,478.7,9
20191206,052000,48,0.23,0.15,219.1,489.8,9
20191206,052100,39,0.2,0.14,219,485.2,9
20191206,052200,15,0.11,0.1,218.9,475.2,7
20191206,052300,0,0.08,0.06,218.9,454.2,4
20191206,052400,0,0.08,0.05,219,389.6,3
20191206,052500,0,0.08,0.05,219.1,419.1,3
20191206,052600,0,0.07,0.05,218.9,420.4,3
20191206,052700,0,0.08,0.05,218.8,435.2,4
20191206,052800,0,0.08,0.06,218.8,447.9,3
20191206,052900,3,0.08,0.07,218.9,483.7,6
20191206,053000,3,0.08,0.07,218.6,471.9,4
20191206,053100,0,0.08,0.07,218.5,458.9,4
20191206,053200,0,0.09,0.06,218.3,466.6,4
20191206,053300,0,0.08,0.07,218.2,445.3,4
20191206,053400,3,0.09,0.08,218,464.1,4
20191206,053500,4,0.1,0.08,218,453,4
20191206,053600,6,0.09,0.07,217.9,468.3,6
20191206,053700,0,0.08,0.06,218,469.3,6
20191206,053800,0,0.08,0.06,217.9,466.5,4
20191206,053900,0,0.08,0.06,218,448,4
20191206,054000,0,0.08,0.06,217.9,455.8,4
20191206,054100,0,0.08,0.06,218.1,455.7,4
20191206,054200,0,0.08,0.07,217.8,444.1,3
20191206,054300,1,0.08,0.06,217.9,477.7,4
20191206,054400,6,0.1,0.08,216.6,449.9,6
20191206,054500,12,0.11,0.1,216.7,427,6
20191206,054600,15,0.11,0.1,216.6,455,6
20191206,054700,23,0.14,0.11,216.5,475.7,7
20191206,054800,21,0.13,0.1,216.4,466.7,9
20191206,054900,21,0.13,0.11,216.5,467.6,7
20191206,055000,24,0.14,0.12,216.7,471.6,7
20191206,055100,24,0.14,0.11,216.7,478.2,7
20191206,055200,39,0.2,0.14,216.7,498.4,9
20191206,055300,38,0.2,0.14,216.8,487.2,9
20191206,055400,81,0.39,0.23,216.7,496.2,13
20191206,055500,84,0.4,0.22,216.7,503.3,16
20191206,055600,70,0.33,0.2,216.8,484.1,13
20191206,055700,72,0.35,0.21,217,493.3,13
20191206,055800,78,0.37,0.21,217,501.1,15
20191206,055900,65,0.31,0.19,216.9,498.6,12
20191206,060000,52,0.27,0.16,217,483.1,10
20191206,060100,61,0.3,0.18,217,491.9,12
20191206,060200,48,0.25,0.16,216.9,488.1,10
20191206,060300,57,0.27,0.17,216.8,488.3,12
20191206,060400,51,0.26,0.16,216.5,484.2,10
20191206,060500,51,0.26,0.16,216.7,488.5,12
20191206,060600,57,0.27,0.17,217.6,496.3,12
20191206,060700,69,0.33,0.2,217.4,498.6,13
20191206,060800,81,0.38,0.22,217.3,493.1,13
20191206,060900,141,0.67,0.34,217.5,509.8,21
20191206,061000,141,0.66,0.33,217.5,502.9,21
20191206,061100,126,0.59,0.31,217.6,506.2,19
20191206,061200,123,0.57,0.29,217.6,504.7,19
20191206,061300,132,0.61,0.3,217.6,514,21
20191206,061400,156,0.73,0.36,217.9,507.7,22
20191206,061500,165,0.77,0.38,217.8,511.9,24
20191206,061600,204,0.95,0.44,217.9,520,28
20191206,061700,222,1.04,0.47,218.1,536.3,31
20191206,061800,288,1.34,0.59,218,533.5,38
20191206,061900,267,1.43,0.63,218.1,537,39
20191206,062000,273,1.26,0.57,218.1,527,36
20191206,062100,321,1.48,0.65,218.2,533.2,41
20191206,062200,345,1.6,0.68,217.9,538.8,44
20191206,062300,352,1.63,0.72,217.8,532.5,45
20191206,062400,468,2.18,0.93,218.1,547.9,59
20191206,062500,519,2.39,0.99,218.1,551,63
20191206,062600,543,2.51,1.05,217,545.3,66
20191206,062700,546,2.53,1.05,216.7,547,66
20191206,062800,636,2.94,1.2,217,552.9,76
20191206,062900,654,3.02,1.22,217.3,556.5,77
20191206,063000,642,2.97,1.21,217.1,552.3,77
20191206,063100,744,3.44,1.39,217.1,556.7,86
20191206,063200,734,3.41,1.38,217,557.1,86
20191206,063300,778,3.6,1.46,217,555.4,91
20191206,063400,756,3.48,1.41,217.1,554,88
20191206,063500,768,3.55,1.44,217.2,552.6,89
20191206,063600,837,3.88,1.56,217.3,561.2,97
20191206,063700,865,3.99,1.59,217.3,559,100
20191206,063800,699,3.23,1.31,217,557.1,83
20191206,063900,669,3.09,1.25,217,551.2,79
20191206,064000,603,2.78,1.15,216.9,547,73
20191206,064100,459,2.1,0.89,216.8,537,57
20191206,064200,339,1.55,0.68,216.6,533.8,44
20191206,064300,300,1.39,0.62,216.6,531.2,39
20191206,064400,243,1.13,0.51,216.4,522.1,33
20191206,064500,198,0.92,0.43,217.5,512.3,28
20191206,064600,171,0.79,0.38,217.5,520.6,25
20191206,064700,156,0.73,0.36,217.4,516,22
20191206,064800,159,0.74,0.36,217.7,504.2,24
20191206,064900,156,0.72,0.35,217.6,517.5,22
20191206,065000,158,0.75,0.37,217.7,512.5,24
