dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200316,053400,21,0.12,0.1,218.5,470.5,7
20200316,053500,33,0.16,0.12,218.4,480,7
20200316,053600,42,0.21,0.14,218.6,491,10
20200316,053700,51,0.26,0.16,218.6,498.9,12
20200316,053800,63,0.3,0.18,218.8,500.4,12
20200316,053900,72,0.35,0.2,216.1,495.3,13
20200316,054000,78,0.38,0.21,214.8,503.6,15
20200316,054100,88,0.42,0.23,215,502.8,16
20200316,054200,96,0.46,0.24,215,502.3,16
20200316,054300,105,0.5,0.26,214.8,501.8,16
20200316,054400,114,0.54,0.27,214.8,506.2,18
20200316,054500,123,0.58,0.3,214.9,502.5,19
20200316,054600,132,0.62,0.31,214.8,505.2,21
20200316,054700,141,0.67,0.32,214.8,515.4,21
20200316,054800,150,0.71,0.34,214.8,518,22
20200316,054900,162,0.76,0.36,214.7,516.2,24
20200316,055000,171,0.81,0.38,214.4,515.1,25
20200316,055100,183,0.87,0.4,214.8,516.3,27
20200316,055200,198,0.93,0.42,214.5,530.7,28
20200316,055300,207,0.98,0.44,214.5,521.2,30
20200316,055400,222,1.04,0.47,214.4,521.4,31
20200316,055500,237,1.11,0.5,214.8,528.4,33
20200316,055600,252,1.19,0.52,214.9,531.5,35
20200316,055700,270,1.26,0.54,214.9,540.7,38
20200316,055800,290,1.36,0.58,214.9,541.2,42
20200316,055900,309,1.46,0.61,215,544.2,42
20200316,060000,330,1.56,0.65,215,546.3,45
20200316,060100,354,1.66,0.68,214.8,556.2,47
20200316,060200,378,1.76,0.73,215,551.2,50
20200316,060300,405,1.89,0.77,216.3,559.5,51
20200316,060400,434,2.01,0.82,216.3,560.9,54
20200316,060500,456,2.13,0.86,215.9,558,57
20200316,060600,482,2.24,0.9,216.2,566.3,60
20200316,060700,507,2.35,0.94,216.3,562.3,65
20200316,060800,528,2.45,0.99,216.3,557.3,68
20200316,060900,558,2.58,1.03,216.2,563.8,71
20200316,061000,582,2.69,1.08,216.4,563.7,76
20200316,061100,603,2.8,1.11,216.4,565.4,77
20200316,061200,633,2.94,1.15,216.2,568.4,80
20200316,061300,638,2.97,1.2,216.1,552,83
20200316,061400,684,3.18,1.25,216.1,568.2,88
20200316,061500,708,3.28,1.29,216.1,568,91
20200316,061600,735,3.4,1.33,216,569.7,94
20200316,061700,756,3.51,1.38,216.2,568.6,100
20200316,061800,780,3.62,1.41,216.3,571.6,101
20200316,061900,804,3.74,1.44,216.2,573.3,105
20200316,062000,828,3.86,1.48,214.6,573.7,108
20200316,062100,846,3.95,1.5,214.8,577,112
20200316,062200,862,4.02,1.52,215,582.5,114
20200316,062300,882,4.11,1.56,215.2,578.7,117
20200316,062400,909,4.22,1.61,215.1,578.8,120
20200316,062500,936,4.36,1.67,215.3,572.3,123
20200316,062600,963,4.49,1.73,215.4,575.2,126
20200316,062700,995,4.63,1.77,215.3,573.8,129
20200316,062800,1023,4.76,1.84,215.3,575.6,133
20200316,062900,1050,4.88,1.88,215.3,572.6,137
20200316,063000,1074,4.99,1.91,215.4,576.4,138
20200316,063100,1089,5.05,1.94,216,571.4,141
20200316,063200,1101,5.11,2.01,216.1,567,144
20200316,063300,1119,5.18,2.02,216.2,566.8,147
20200316,063400,1125,5.22,2,216.4,573.5,150
20200316,063500,1191,5.52,2.34,216.4,526.9,155
20200316,063600,1224,5.66,2.39,216.6,526.9,158
20200316,063700,1255,5.8,2.46,216.6,525.6,161
20200316,063800,1287,5.96,2.5,216.3,524.1,165
20200316,063900,1347,6.24,2.57,216.1,535.7,172
20200316,064000,1377,6.37,2.65,216.1,531.9,173
20200316,064100,1398,6.5,2.67,216.3,536.3,176
20200316,064200,1410,6.51,2.69,216.1,532,178
20200316,064300,1419,6.58,2.72,216.3,536.3,179
20200316,064400,1218,5.63,2.25,216.8,551.9,153
20200316,064500,1041,4.81,2.13,216.5,535.7,135
20200316,064600,1041,4.79,1.95,217.6,545.1,130
20200316,064700,1101,5.09,2.08,218,545.9,138
20200316,064800,1158,5.33,2.18,217.9,546.6,146
20200316,064900,1152,5.26,2.15,217.8,546.4,144
20200316,065000,859,3.92,1.61,217.4,540.3,109
20200316,065100,817,3.76,1.57,217.5,537.3,103
20200316,065200,834,3.83,1.57,217.5,544.2,105
20200316,065300,978,4.5,1.87,217.8,543.6,121
20200316,065400,1257,5.8,2.35,217.9,553,155
20200316,065500,1443,6.61,2.66,218.3,556.3,175
20200316,065600,1662,7.6,2.99,218.4,566.5,199
20200316,065700,1668,7.65,3.01,218.7,568,200
20200316,065800,1614,7.33,2.84,218.2,570.6,193
20200316,065900,1407,6.45,2.52,218.2,563.8,170
20200316,070000,1583,7.34,2.9,218.3,565,188
20200316,070100,2174,9.94,3.88,218.7,572.5,254
20200316,070200,2310,10.56,4.1,218.8,568.2,270
20200316,070300,2343,10.72,4.2,218.7,568.3,275
20200316,070400,2370,10.93,4.26,217.4,567.5,277
20200316,070500,2337,10.71,4.16,217.3,562.5,270
20200316,070600,2346,10.96,4.22,215.1,568.6,272
20200316,070700,2436,11.34,4.35,214.7,563.9,286
20200316,070800,2136,9.98,3.81,214.3,563.8,254
20200316,070900,1428,6.57,2.55,213.3,557.9,172
20200316,071000,981,4.62,1.84,212.9,546.5,120
20200316,071100,897,4.21,1.67,212.7,547.8,109
20200316,071200,843,3.97,1.59,212.5,543.9,103
20200316,071300,819,3.87,1.54,212.7,548.5,100
20200316,071400,855,4.03,1.61,212.8,543.8,103
20200316,071500,939,4.41,1.77,213.3,552.6,112
20200316,071600,1071,5.03,2.01,213.2,548.8,126
20200316,071700,1251,5.9,2.3,213.4,556.1,146
20200316,071800,1758,8.22,3.2,213.9,563.8,199
20200316,071900,2358,11.07,4.21,214.7,570.2,272
20200316,072000,3394,15.9,6.11,215.5,573.6,379
20200316,072100,3675,17.02,6.54,216,572.2,411
20200316,072200,3738,17.36,6.7,216,568.8,420
20200316,072300,3840,17.77,6.85,216.2,568.1,430
20200316,072400,3915,18.12,7.03,216,567.8,439
20200316,072500,3978,18.41,7.18,216.1,559.8,449
20200316,072600,4058,18.77,7.35,216.1,563.4,459
20200316,072700,4131,19.11,7.49,216.1,556,465
20200316,072800,4186,19.36,7.54,215.9,559.1,470
20200316,072900,4240,19.66,7.69,215.9,557.3,476
20200316,073000,4335,20.1,7.94,215.9,555.5,488
20200316,073100,4445,20.61,8.14,215.6,552.4,502
20200316,073200,4527,21.02,8.28,215.5,552.2,513
20200316,073300,4678,21.68,8.63,215.8,551.2,531
20200316,073400,4866,22.55,8.99,215.8,550.7,552
20200316,073500,4941,22.9,9.14,215.6,546.7,563
20200316,073600,4950,22.88,9.14,216.4,547.6,564
20200316,073700,4974,22.91,9.27,217.3,545.8,570
20200316,073800,4911,22.94,9.36,217.2,542.7,573
20200316,073900,5055,23.29,9.55,217,552.3,584
20200316,074000,5088,23.42,9.48,217.3,543,587
20200316,074100,5127,23.59,9.56,217.3,543.6,592
20200316,074200,5175,23.78,9.74,217.5,536,599
20200316,074300,5198,23.94,9.86,217.2,536.5,602
20200316,074400,5190,23.89,9.77,217.4,538.7,602
20200316,074500,5055,23.3,9.6,217.1,534.9,584
20200316,074600,5295,24.36,9.99,217.3,538.9,615
20200316,074700,5088,23.47,9.64,216.9,541.7,592
20200316,074800,5249,24.16,9.88,217.2,534.8,610
20200316,074900,5286,24.34,9.93,217.1,535.5,615
20200316,075000,5047,23.2,9.54,216.7,537.4,592
20200316,075100,4803,22.2,9.13,216.3,534,560
