dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20191209,000000,0,0.1,0,212.4,39.1,0
20191209,000100,0,0.1,0,212.4,39.4,0
20191209,000200,0,0.1,0,212.4,39.4,0
20191209,000300,0,0.1,0,212.4,39.5,0
20191209,000400,0,0.1,0,212.4,39.5,0
20191209,000500,0,0.1,0,212.4,39.6,0
20191209,000600,0,0.1,0,212.4,39.6,0
20191209,000700,0,0.1,0,212.4,39.7,0
20191209,000800,0,0.1,0,212.4,39.7,0
20191209,000900,0,0.1,0,212.4,39.9,0
20191209,001000,0,0.1,0,212.4,39.9,0
20191209,001100,0,0.1,0,212.4,39.8,0
20191209,001200,0,0.1,0,212.4,39.8,0
20191209,001300,0,0.1,0,212.4,39.8,0
20191209,001400,0,0.1,0,212.4,39.8,0
20191209,001500,0,0.1,0,212.4,39.8,0
20191209,001600,0,0.1,0,212.4,39.8,0
20191209,001700,0,0.1,0,212.4,39.7,0
20191209,001800,0,0.1,0,212.4,39.7,0
20191209,001900,0,0.1,0,212.4,39.8,0
20191209,002000,0,0.1,0,212.4,39.8,0
20191209,002100,0,0.1,0,212.4,39.9,0
20191209,002200,0,0.1,0,212.4,39.9,0
20191209,002300,0,0.1,0,212.4,40.1,0
20191209,002400,0,0.1,0,212.4,40.2,0
20191209,002500,0,0.1,0,212.4,40.2,0
20191209,002600,0,0.1,0,212.4,40.3,0
20191209,002700,0,0.1,0,212.4,40.3,0
20191209,002800,0,0.1,0,212.4,40.3,0
20191209,002900,0,0.1,0,212.4,40.5,0
20191209,003000,0,0.1,0,212.4,40.6,0
20191209,003100,0,0.1,0,212.4,40.7,0
20191209,003200,0,0.1,0,212.4,40.7,0
20191209,003300,0,0.1,0,212.4,40.5,0
20191209,003400,0,0.1,0,212.4,40.3,0
20191209,003500,0,0.1,0,212.4,40.3,0
20191209,003600,0,0.1,0,212.4,40.2,0
20191209,003700,0,0.1,0,212.4,40.2,0
20191209,003800,0,0.1,0,212.4,40.2,0
20191209,003900,0,0.1,0,212.4,40.2,0
20191209,004000,0,0.1,0,212.4,40.1,0
20191209,004100,0,0.1,0,212.4,40.1,0
20191209,004200,0,0.1,0,212.4,40.1,0
20191209,004300,0,0.1,0,212.4,40.1,0
20191209,004400,0,0.1,0,212.4,40.3,0
20191209,004500,0,0.1,0,212.4,40.3,0
20191209,004600,0,0.1,0,212.4,40.5,0
20191209,004700,0,0.1,0,212.4,40.5,0
20191209,004800,0,0.1,0,212.4,40.6,0
20191209,004900,0,0.1,0,212.4,40.6,0
20191209,005000,0,0.1,0,212.4,40.7,0
20191209,005100,0,0.1,0,212.4,40.7,0
20191209,005200,0,0.1,0,212.4,41.2,0
20191209,005300,0,0.1,0,212.4,41.2,0
20191209,005400,0,0.1,0,212.4,41.8,0
20191209,005500,0,0.1,0,212.4,41.8,0
20191209,005600,0,0.1,0,212.4,42.2,0
20191209,005700,0,0.1,0,212.4,42.2,0
20191209,053100,1,0.08,0.07,220.1,456.6,4
20191209,053200,3,0.08,0.07,220,466,4
20191209,053300,6,0.08,0.07,219.9,474,6
20191209,053400,6,0.08,0.08,219.6,474.5,4
20191209,053500,8,0.09,0.08,219.8,454.7,4
20191209,053600,12,0.1,0.09,219.9,460.2,6
20191209,053700,12,0.09,0.1,219.8,439.7,9
20191209,053800,15,0.1,0.1,219.9,446.9,6
20191209,053900,18,0.12,0.1,219.8,465.9,6
20191209,054000,21,0.13,0.1,218.4,485.2,7
20191209,054100,15,0.11,0.11,218.3,443.8,6
20191209,054200,24,0.14,0.12,218.2,479.1,7
20191209,054300,24,0.15,0.12,218.3,478.8,7
20191209,054400,30,0.16,0.12,218.3,478.9,7
20191209,054500,33,0.16,0.13,218.7,485.5,10
20191209,054600,33,0.18,0.13,218.6,483.9,9
20191209,054700,37,0.19,0.14,218.6,480.3,9
20191209,054800,39,0.2,0.14,218.4,498.5,9
20191209,054900,42,0.21,0.14,218.2,490.5,9
20191209,055000,45,0.22,0.16,218.5,479.3,7
20191209,055100,48,0.23,0.16,218.4,468.7,10
20191209,055200,48,0.25,0.16,218.4,487,12
20191209,055300,54,0.26,0.17,218.8,475.2,10
20191209,055400,57,0.27,0.17,218.7,502.3,12
20191209,055500,57,0.28,0.17,218.8,500.8,12
20191209,055600,63,0.3,0.18,219,493.7,12
20191209,055700,66,0.31,0.19,218.7,498.9,12
20191209,055800,72,0.34,0.2,218.8,497.4,13
20191209,055900,75,0.36,0.21,219,503.5,15
20191209,060000,81,0.38,0.22,218.8,499.3,13
20191209,060100,84,0.4,0.23,218.6,498.7,13
20191209,060200,90,0.42,0.24,218.6,502.1,15
20191209,060300,94,0.44,0.25,218.5,500.5,15
20191209,060400,99,0.47,0.25,218.3,499.7,16
20191209,060500,105,0.49,0.26,219.4,503.2,16
20191209,060600,108,0.51,0.27,219.8,506.3,16
20191209,060700,114,0.53,0.29,219.8,505.2,18
20191209,060800,120,0.56,0.29,219.9,513.8,18
20191209,060900,126,0.58,0.3,219.9,503.9,19
20191209,061000,132,0.61,0.31,219.8,503.8,19
20191209,061100,138,0.64,0.32,219.9,518.4,19
20191209,061200,144,0.66,0.33,220,513.8,21
20191209,061300,150,0.69,0.34,220.2,513.7,22
20191209,061400,156,0.72,0.36,220,510.2,22
20191209,061500,162,0.74,0.36,219.9,523.8,22
20191209,061600,168,0.77,0.38,219.8,523.7,24
20191209,061700,172,0.8,0.39,220,523.6,25
20191209,061800,180,0.83,0.4,219.7,523.4,27
20191209,061900,186,0.86,0.41,219.7,519.8,25
20191209,062000,191,0.89,0.42,219.9,523.7,25
20191209,062100,201,0.92,0.44,219.9,521.1,27
20191209,062200,207,0.96,0.45,219.6,522.2,28
20191209,062300,215,0.99,0.47,219.5,518.1,28
20191209,062400,223,1.03,0.47,219.6,533.4,30
20191209,062500,233,1.07,0.49,219.5,526.9,30
20191209,062600,243,1.12,0.52,218.3,525,31
20191209,062700,254,1.16,0.53,218.7,528.8,35
20191209,062800,261,1.21,0.55,218.7,528.8,35
20191209,062900,270,1.25,0.56,218.5,532.1,36
20191209,063000,279,1.3,0.58,218.3,529.8,36
20191209,063100,294,1.35,0.59,218.4,529.1,38
20191209,063200,303,1.39,0.63,218.4,519.1,38
20191209,063300,315,1.45,0.64,218.4,537.5,39
20191209,063400,327,1.51,0.67,218.2,532.8,41
20191209,063500,339,1.57,0.69,218.3,531.4,42
20191209,063600,354,1.63,0.71,218.2,533.6,42
20191209,063700,363,1.68,0.73,218.1,534.9,45
20191209,063800,375,1.73,0.75,218.1,535.6,45
20191209,063900,387,1.78,0.76,218,535.8,48
20191209,064000,397,1.83,0.8,218.1,535.1,48
20191209,064100,409,1.88,0.81,218.2,542.3,50
20191209,064200,420,1.93,0.83,218.3,541.4,51
20191209,064300,429,1.98,0.85,218.5,538.8,53
20191209,064400,438,2.01,0.85,218.5,543.1,54
20191209,064500,440,2.02,0.87,218.3,539,53
20191209,064600,441,2.03,0.86,218.3,538.9,53
20191209,064700,441,2.02,0.87,218.4,537.6,53
20191209,064800,441,2.02,0.87,218.3,543.3,53
20191209,064900,440,2.02,0.86,218.3,540.7,54
20191209,065000,438,2.01,0.87,219.6,540.7,54
20191209,065100,443,2.02,0.87,219.9,539.6,54
20191209,065200,444,2.03,0.88,219.8,535,54
20191209,065300,449,2.05,0.88,219.6,543.8,54
20191209,065400,453,2.07,0.89,219.5,543.6,54
20191209,065500,455,2.08,0.9,219.7,538.8,54
20191209,065600,459,2.1,0.89,219.6,539.9,56
20191209,065700,462,2.11,0.91,219.6,541.1,56
20191209,065800,465,2.13,0.91,219.5,539.6,56
20191209,065900,471,2.14,0.91,219.6,543.1,56
20191209,070000,471,2.16,0.92,219.6,547,57
20191209,070100,477,2.18,0.94,219.6,538.7,57
20191209,070200,480,2.2,0.94,219.4,542.9,59
20191209,070300,486,2.22,0.95,219.1,542.1,57
20191209,070400,486,2.23,0.95,219.1,541.4,59
20191209,070500,489,2.24,0.95,219,541.9,59
20191209,070600,489,2.25,0.97,218.9,537.9,57
20191209,070700,493,2.26,0.96,218.9,538.8,59
20191209,070800,494,2.26,0.95,219,539.2,60
20191209,070900,492,2.25,0.96,218.8,539.8,59
20191209,071000,489,2.24,0.95,218.8,540.4,57
20191209,071100,486,2.24,0.95,218.4,538.9,57
20191209,071200,483,2.22,0.95,218.6,539.5,57
20191209,071300,480,2.22,0.94,217.3,539.8,57
20191209,071400,477,2.21,0.93,217.4,543.6,57
20191209,071500,476,2.19,0.93,217.4,538.6,56
20191209,071600,474,2.19,0.92,217.2,539.3,56
20191209,071700,474,2.18,0.92,217.2,540.4,56
20191209,071800,471,2.18,0.92,217.3,541.6,56
20191209,071900,471,2.18,0.92,217.1,539.6,56
20191209,072000,471,2.18,0.91,217.3,543.2,56
20191209,072100,471,2.17,0.92,217.3,535.9,56
20191209,072200,474,2.2,0.92,216.5,544,56
20191209,072300,477,2.22,0.93,216.3,538.6,56
20191209,072400,392,1.97,0.87,216.3,516.3,57
20191209,072500,485,2.24,0.95,216.5,536.3,59
20191209,072600,492,2.27,0.96,217.1,540.8,59
20191209,072700,495,2.29,0.95,216.8,541.3,59
20191209,072800,499,2.31,0.98,217.1,540.2,59
20191209,072900,507,2.35,0.98,217.1,545.9,60
20191209,073000,514,2.38,0.99,217,541.6,62
20191209,073100,522,2.41,1.02,217.1,536.3,62
20191209,073200,532,2.46,1.02,217.1,543.3,63
20191209,073300,543,2.51,1.04,217,544.7,65
20191209,073400,551,2.55,1.06,216.9,545.2,65
20191209,073500,564,2.61,1.07,216.8,547.3,66
20191209,073600,576,2.67,1.11,216.9,541.2,66
