dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200312,054200,12,0.12,0.09,216.1,445.5,6
20200312,054300,16,0.13,0.1,216.2,461.4,6
20200312,054400,24,0.15,0.11,216.2,469.6,9
20200312,054500,30,0.16,0.12,216.3,474.1,9
20200312,054600,36,0.2,0.13,216,493.7,9
20200312,054700,45,0.23,0.15,216.2,481.8,10
20200312,054800,54,0.27,0.17,216.2,486.9,10
20200312,054900,61,0.3,0.18,217.6,488.5,12
20200312,055000,69,0.33,0.19,217.4,497.7,13
20200312,055100,75,0.36,0.21,217.8,491,13
20200312,055200,81,0.39,0.22,217.7,497.8,13
20200312,055300,89,0.43,0.23,217.6,505.9,15
20200312,055400,99,0.46,0.25,217.7,506.1,16
20200312,055500,105,0.5,0.26,217.6,504.9,16
20200312,055600,114,0.54,0.28,217.5,502.7,18
20200312,055700,127,0.6,0.3,216,504.1,19
20200312,055800,141,0.66,0.32,216.4,516,21
20200312,055900,148,0.7,0.33,216.3,521.3,22
20200312,060000,148,0.7,0.34,216,518.8,22
20200312,060100,152,0.72,0.34,215.8,511,22
20200312,060200,168,0.8,0.37,216,526.1,22
20200312,060300,189,0.89,0.4,216,541.1,27
20200312,060400,201,0.94,0.42,215.9,543.3,28
20200312,060500,216,1.01,0.44,216,544.3,31
20200312,060600,227,1.08,0.47,214.3,536.9,31
20200312,060700,243,1.14,0.49,214.3,549.5,33
20200312,060800,255,1.21,0.5,214.4,551.2,35
20200312,060900,267,1.26,0.53,214.5,555.2,36
20200312,061000,282,1.33,0.55,214.5,551.9,39
20200312,061100,297,1.4,0.58,214.4,556.1,41
20200312,061200,312,1.48,0.61,213.9,555.5,42
20200312,061300,330,1.55,0.64,214,560.2,44
20200312,061400,345,1.63,0.66,214.3,557.7,47
20200312,061500,363,1.72,0.69,214.2,561.3,50
20200312,061600,384,1.8,0.73,214.3,565.4,53
20200312,061700,402,1.88,0.75,214.3,565.9,54
20200312,061800,423,1.98,0.8,214.3,564.2,57
20200312,061900,442,2.08,0.82,214.5,566.4,59
20200312,062000,462,2.17,0.85,214.6,570.1,63
20200312,062100,480,2.25,0.89,214.8,567.6,65
20200312,062200,498,2.33,0.91,214.8,571.4,68
20200312,062300,519,2.42,0.94,214.7,574.3,71
20200312,062400,540,2.53,0.99,214.9,572.2,74
20200312,062500,564,2.63,1.03,215,571.9,77
20200312,062600,585,2.75,1.08,214.9,568,82
20200312,062700,618,2.89,1.18,214.8,547.5,85
20200312,062800,645,3.03,1.22,214.7,546.8,89
20200312,062900,678,3.15,1.3,215.1,540.7,91
20200312,063000,708,3.3,1.47,215,502.3,94
20200312,063100,744,3.46,1.5,215.1,519.4,95
20200312,063200,776,3.61,1.57,215,510.6,100
20200312,063300,801,3.74,1.62,215,515.1,103
20200312,063400,831,3.88,1.66,214.9,516.3,106
20200312,063500,864,4.02,1.74,215.3,512.9,109
20200312,063600,909,4.23,1.78,215.2,522.3,114
20200312,063700,939,4.37,1.85,215.2,527.4,117
20200312,063800,971,4.49,1.9,216.3,522.4,121
20200312,063900,1005,4.65,1.98,216.8,526.5,124
20200312,064000,1054,4.88,2.04,216.7,535,129
20200312,064100,1087,5.04,2.08,216.7,535.5,132
20200312,064200,1059,5.2,2.17,216.6,531.9,138
20200312,064300,1158,5.36,2.23,216.8,532.3,141
20200312,064400,1194,5.53,2.29,216.7,537.7,144
20200312,064500,1245,5.75,2.34,216.8,547.1,149
20200312,064600,1281,5.91,2.4,216.9,543.1,153
20200312,064700,1316,6.08,2.48,216.8,545.3,156
20200312,064800,1347,6.23,2.52,216.7,545.6,159
20200312,064900,1377,6.38,2.6,216.6,543.9,164
20200312,065000,1418,6.54,2.66,216.9,542.9,168
20200312,065100,1476,6.82,2.72,217,552.6,172
20200312,065200,1521,7.01,2.78,217,553.4,175
20200312,065300,1559,7.2,2.85,216.6,553.6,182
20200312,065400,1602,7.4,2.93,217,553.8,187
20200312,065500,1649,7.64,2.98,216.1,555.6,191
20200312,065600,1684,7.82,3.08,215.6,556.1,194
20200312,065700,1721,8,3.15,215.4,556.6,199
20200312,065800,1737,8.24,3.21,215.8,569.6,203
20200312,065900,1827,8.48,3.28,215.8,562.6,208
20200312,070000,1869,8.67,3.39,215.7,563.8,213
20200312,070100,1914,8.89,3.46,215.4,564.8,217
20200312,070200,1959,9.09,3.5,215.5,565.1,223
20200312,070300,2001,9.28,3.62,215.5,558.3,226
20200312,070400,2046,9.51,3.68,215.3,564.1,232
20200312,070500,2087,9.8,3.76,212.9,564.5,235
20200312,070600,2121,10,3.83,212.8,560.4,242
20200312,070700,2172,10.22,3.9,212.9,560.6,246
20200312,070800,2227,10.47,4,212.7,562.1,252
20200312,070900,2271,10.68,4.09,212.5,562.9,257
20200312,071000,2304,10.82,4.14,213.1,563.7,260
20200312,071100,2334,10.96,4.23,213.3,560.1,263
20200312,071200,2377,11.14,4.29,213.4,564.5,269
20200312,071300,2412,11.3,4.35,213.7,566.3,272
20200312,071400,2448,11.46,4.4,213.5,560.6,274
20200312,071500,2481,11.63,4.46,213.5,563.3,277
20200312,071600,2514,11.81,4.52,213.1,562.2,281
20200312,071700,2559,11.99,4.6,213.5,563.8,287
