dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200129,000000,0,0.1,0,214.3,43.6,0
20200129,000100,0,0.1,0,214.3,43.5,0
20200129,000200,0,0.1,0,214.3,43.5,0
20200129,000300,0,0.1,0,214.3,43.3,0
20200129,000400,0,0.1,0,214.3,43.3,0
20200129,000500,0,0.1,0,214.3,43.4,0
20200129,000600,0,0.1,0,214.3,43.4,0
20200129,000700,0,0.1,0,214.3,43.6,0
20200129,000800,0,0.1,0,214.3,43.6,0
20200129,000900,0,0.1,0,214.3,43.3,0
20200129,001000,0,0.1,0,214.3,43.3,0
20200129,001100,0,0.1,0,214.3,43,0
20200129,001200,0,0.1,0,214.3,43,0
20200129,001300,0,0.1,0,214.3,42.9,0
20200129,001400,0,0.1,0,214.3,42.9,0
20200129,001500,0,0.1,0,214.3,42.6,0
20200129,001600,0,0.1,0,214.3,42.6,0
20200129,001700,0,0.1,0,214.3,42.4,0
20200129,001800,0,0.1,0,214.3,42.3,0
20200129,001900,0,0.1,0,214.3,42.3,0
20200129,002000,0,0.1,0,214.3,42.2,0
20200129,002100,0,0.1,0,214.3,42.1,0
20200129,002200,0,0.1,0,214.3,42,0
20200129,002300,0,0.1,0,214.3,42,0
20200129,002400,0,0.1,0,214.3,42,0
20200129,002500,0,0.1,0,214.3,42.1,0
20200129,002600,0,0.1,0,214.3,42.2,0
20200129,002700,0,0.1,0,214.3,42.3,0
20200129,002800,0,0.1,0,214.3,42.4,0
20200129,002900,0,0.1,0,214.3,42.5,0
20200129,003000,0,0.1,0,214.3,42.7,0
20200129,003100,0,0.1,0,214.3,42.8,0
20200129,003200,0,0.1,0,214.3,42.8,0
20200129,003300,0,0.1,0,214.3,42.8,0
20200129,003400,0,0.1,0,214.3,42.9,0
20200129,003500,0,0.1,0,214.3,42.9,0
20200129,003600,0,0.1,0,214.3,43.1,0
20200129,003700,0,0.1,0,214.3,43.1,0
20200129,003800,0,0.1,0,214.3,43.6,0
20200129,003900,0,0.1,0,214.3,43.6,0
20200129,004000,0,0.1,0,214.3,43.9,0
20200129,004100,0,0.1,0,214.3,43.9,0
20200129,004200,0,0.1,0,214.3,43.8,0
20200129,004300,0,0.1,0,214.3,43.8,0
20200129,004400,0,0.1,0,214.3,43.7,0
20200129,004500,0,0.1,0,214.3,43.7,0
20200129,004600,0,0.1,0,214.3,43.7,0
20200129,004700,0,0.1,0,214.3,43.7,0
20200129,004800,0,0.1,0,214.3,43.5,0
20200129,004900,0,0.1,0,214.3,43.5,0
20200129,005000,0,0.1,0,214.3,43.5,0
20200129,005100,0,0.1,0,214.3,43.5,0
20200129,005200,0,0.1,0,214.3,43.5,0
20200129,005300,0,0.1,0,214.3,43.5,0
20200129,005400,0,0.1,0,214.3,43.3,0
20200129,005500,0,0.1,0,214.3,43.3,0
20200129,051700,6,0.09,0.08,217,452.9,6
20200129,051800,12,0.09,0.09,217.3,446.9,4
20200129,051900,15,0.11,0.1,217.4,430.9,6
20200129,052000,21,0.13,0.11,217.3,453.3,7
20200129,052100,30,0.16,0.12,217,464.9,7
20200129,052200,36,0.2,0.14,217.2,479.6,12
20200129,052300,45,0.22,0.15,217.3,494.4,10
20200129,052400,54,0.26,0.17,217.4,489.3,12
20200129,052500,60,0.3,0.19,217.3,474.5,12
20200129,052600,69,0.33,0.2,217.4,491.7,13
20200129,052700,78,0.37,0.21,217.6,502.3,13
20200129,052800,87,0.41,0.23,217.4,494.4,13
20200129,052900,96,0.45,0.24,217.7,500.9,16
20200129,053000,102,0.48,0.26,217.6,504.3,16
20200129,053100,107,0.51,0.27,217.7,504.5,18
20200129,053200,114,0.55,0.28,217.3,499.3,18
20200129,053300,123,0.58,0.3,217.6,506,19
20200129,053400,132,0.61,0.31,218.6,507.3,19
20200129,053500,141,0.66,0.33,218.5,508.6,22
20200129,053600,147,0.69,0.34,218.2,519.5,24
20200129,053700,156,0.73,0.35,218.6,512,22
20200129,053800,162,0.75,0.36,218.6,515,22
20200129,053900,165,0.77,0.37,218.6,518.3,25
20200129,054000,171,0.8,0.38,218.3,516.1,25
20200129,054100,180,0.83,0.39,218.5,524,25
20200129,054200,189,0.87,0.41,218.4,523.1,28
20200129,054300,195,0.9,0.42,218.6,519.4,28
20200129,054400,201,0.94,0.44,218.3,522.2,30
20200129,054500,210,0.97,0.45,218.5,524.4,30
20200129,054600,216,1,0.46,218.6,522.9,30
20200129,054700,224,1.04,0.48,218.5,530.1,31
20200129,054800,234,1.08,0.5,218.4,527.1,35
20200129,054900,240,1.11,0.5,218.6,527.8,33
20200129,055000,249,1.15,0.52,218.6,528.3,35
20200129,055100,258,1.2,0.54,218.6,525.1,35
20200129,055200,270,1.25,0.56,217.3,531.1,39
20200129,055300,279,1.29,0.57,217.4,533.7,36
20200129,055400,294,1.36,0.59,217.3,540.4,38
20200129,055500,309,1.43,0.61,217.1,539.7,39
