dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20191014,051600,18,0.11,0.1,219.6,466.6,6
20191014,051700,18,0.11,0.09,219.6,486.7,7
20191014,051800,18,0.12,0.1,219.6,487.1,7
20191014,051900,31,0.16,0.13,219.6,465.5,7
20191014,052000,48,0.24,0.16,219.6,481.9,10
20191014,052100,66,0.32,0.2,219.5,492.9,12
20191014,052200,81,0.38,0.21,219.5,502.4,13
20191014,052300,83,0.4,0.23,219.5,490.5,13
20191014,052400,90,0.42,0.23,219.4,497.4,13
20191014,052500,99,0.47,0.26,219.5,498.1,15
20191014,052600,117,0.54,0.29,219.7,500.4,16
20191014,052700,144,0.67,0.33,220,516.8,19
20191014,052800,177,0.82,0.4,220.2,517.6,24
20191014,052900,213,0.98,0.47,220.1,518.7,27
20191014,053000,249,1.14,0.53,221.5,520.4,31
20191014,053100,282,1.28,0.59,221.4,534.2,35
20191014,053200,311,1.41,0.64,221.3,532.9,38
20191014,053300,333,1.52,0.67,221.1,540.4,41
20191014,053400,354,1.59,0.71,221.3,531.2,42
20191014,053500,366,1.67,0.74,221.2,538.7,44
20191014,053600,380,1.73,0.76,221.1,538.2,45
20191014,053700,392,1.8,0.77,218.8,539.3,47
20191014,053800,402,1.84,0.79,218.8,540.6,47
20191014,053900,408,1.87,0.8,218.8,543.7,48
20191014,054000,411,1.89,0.81,218.8,542.3,48
20191014,054100,412,1.9,0.81,218.8,541.2,48
20191014,054200,411,1.88,0.8,218.8,545,47
20191014,054300,405,1.86,0.79,218.8,545.3,47
20191014,054400,396,1.82,0.78,218.8,538.8,45
20191014,054500,390,1.79,0.77,218.8,536.1,45
20191014,054600,384,1.76,0.76,218.7,540.5,44
20191014,054700,378,1.74,0.75,218.8,536.1,44
20191014,054800,378,1.74,0.75,217.5,539.6,42
20191014,054900,378,1.75,0.75,217.3,536.6,44
20191014,055000,381,1.77,0.76,217,540.6,44
20191014,055100,390,1.81,0.77,217.1,540.4,45
20191014,055200,404,1.86,0.8,217.1,544.4,45
