dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20191128,000000,0,0.09,0,213.8,42.9,0
20191128,000100,0,0.09,0,213.8,43,0
20191128,000200,0,0.09,0,213.8,43,0
20191128,000300,0,0.09,0,213.8,42.9,0
20191128,000400,0,0.09,0,213.8,42.9,0
20191128,000500,0,0.09,0,213.8,42.9,0
20191128,000600,0,0.09,0,213.8,42.9,0
20191128,000700,0,0.09,0,213.8,43.1,0
20191128,000800,0,0.09,0,213.8,43.1,0
20191128,000900,0,0.09,0,213.8,43.5,0
20191128,001000,0,0.09,0,213.8,43.5,0
20191128,001100,0,0.09,0,213.8,43.9,0
20191128,001200,0,0.09,0,213.8,43.9,0
20191128,001300,0,0.09,0,213.8,44,0
20191128,001400,0,0.09,0,213.8,44,0
20191128,001500,0,0.09,0,213.8,43.9,0
20191128,001600,0,0.09,0,213.8,44,0
20191128,001700,0,0.09,0,213.8,44.1,0
20191128,001800,0,0.09,0,213.8,44.1,0
20191128,001900,0,0.09,0,213.8,44,0
20191128,002000,0,0.09,0,213.8,44,0
20191128,002100,0,0.09,0,213.8,44,0
20191128,002200,0,0.09,0,213.8,44.1,0
20191128,002300,0,0.09,0,213.8,44.2,0
20191128,002400,0,0.09,0,213.8,44.3,0
20191128,002500,0,0.09,0,213.8,44.3,0
20191128,002600,0,0.09,0,213.8,44.3,0
20191128,002700,0,0.09,0,213.8,44.3,0
20191128,002800,0,0.09,0,213.8,44.2,0
20191128,002900,0,0.09,0,213.8,44.2,0
20191128,003000,0,0.09,0,213.8,43.9,0
20191128,003100,0,0.09,0,213.8,43.9,0
20191128,003200,0,0.09,0,213.8,43.6,0
20191128,003300,0,0.09,0,213.8,43.6,0
20191128,003400,0,0.09,0,213.8,43.7,0
20191128,003500,0,0.09,0,213.8,43.7,0
20191128,003600,0,0.09,0,213.8,44,0
20191128,003700,0,0.09,0,213.8,44,0
20191128,003800,0,0.09,0,213.8,44.1,0
20191128,003900,0,0.09,0,213.8,44.1,0
20191128,004000,0,0.09,0,213.8,44.3,0
20191128,004100,0,0.09,0,213.8,44.3,0
20191128,004200,0,0.09,0,213.8,44.4,0
20191128,004300,0,0.09,0,213.8,44.4,0
20191128,004400,0,0.09,0,213.8,44.1,0
20191128,004500,0,0.09,0,213.8,44.1,0
20191128,004600,0,0.09,0,213.8,44,0
20191128,004700,0,0.09,0,213.8,44,0
20191128,004800,0,0.09,0,213.8,44.3,0
20191128,004900,0,0.09,0,213.8,44.3,0
20191128,005000,0,0.09,0,213.8,44.8,0
20191128,005100,0,0.09,0,213.8,44.8,0
20191128,005200,0,0.09,0,213.8,44.9,0
20191128,005300,0,0.09,0,213.8,44.8,0
20191128,005400,0,0.09,0,213.8,44.8,0
20191128,005500,0,0.09,0,213.8,44.8,0
20191128,005600,0,0.09,0,213.8,44.8,0
20191128,005700,0,0.09,0,213.8,44.8,0
20191128,045400,6,0.09,0.09,218,419.1,6
20191128,045500,12,0.1,0.08,218.1,476.6,6
20191128,045600,15,0.11,0.1,217.7,475,6
20191128,045700,18,0.12,0.1,217.8,456.7,7
20191128,045800,23,0.13,0.11,217.7,471.2,7
20191128,045900,27,0.15,0.11,217.8,481.8,7
20191128,050000,33,0.17,0.13,216.4,471.6,7
20191128,050100,36,0.19,0.14,216.5,469.8,9
20191128,050200,39,0.21,0.15,216.4,470.8,9
20191128,050300,48,0.24,0.16,216.6,476.6,10
20191128,050400,51,0.25,0.17,216.7,481.7,10
20191128,050500,53,0.26,0.16,216.3,481.9,10
20191128,050600,54,0.26,0.17,216.3,486.5,10
20191128,050700,54,0.26,0.17,215.8,486.7,12
20191128,050800,51,0.26,0.16,215.8,491.4,10
20191128,050900,56,0.27,0.17,215.6,487.3,12
20191128,051000,63,0.3,0.19,215.8,490.6,12
20191128,051100,72,0.35,0.2,215.9,499.5,13
20191128,051200,87,0.41,0.23,216,496.6,15
20191128,051300,99,0.47,0.26,216,496.6,16
20191128,051400,114,0.54,0.28,215.9,505.7,18
20191128,051500,127,0.6,0.31,216.2,502.6,19
20191128,051600,138,0.65,0.33,216.2,504.3,21
20191128,051700,147,0.68,0.34,216.2,507.5,21
20191128,051800,155,0.72,0.36,216.1,510.6,22
20191128,051900,167,0.78,0.37,217.4,512.9,22
20191128,052000,177,0.83,0.4,217.4,517.9,25
20191128,052100,189,0.89,0.42,217,518.4,27
20191128,052200,204,0.96,0.45,217,522.6,28
20191128,052300,219,1.02,0.47,217.1,525.9,30
20191128,052400,235,1.09,0.51,217.2,523.1,35
20191128,052500,255,1.18,0.54,217.1,523,35
20191128,052600,276,1.28,0.57,216.9,530.1,36
20191128,052700,291,1.36,0.6,217.1,531,39
20191128,052800,312,1.45,0.64,217.1,536.2,41
20191128,052900,333,1.55,0.67,217.3,534.4,42
20191128,053000,354,1.64,0.71,217.3,532.6,44
20191128,053100,366,1.7,0.74,217.2,528.3,45
20191128,053200,378,1.75,0.77,217.3,536.8,47
20191128,053300,393,1.82,0.79,217.3,530.2,50
20191128,053400,411,1.91,0.82,217.1,538.8,51
20191128,053500,438,2.03,0.85,217,537.9,53
20191128,053600,462,2.13,0.9,217,540.7,56
20191128,053700,474,2.2,0.93,216.7,539.6,57
20191128,053800,486,2.25,0.94,216.9,541.6,60
20191128,053900,495,2.29,0.96,216.9,542.7,59
20191128,054000,501,2.31,0.97,216.9,542.1,60
20191128,054100,504,2.33,0.98,216.9,542.3,62
20191128,054200,507,2.34,0.98,216.8,538,60
