dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20191029,000000,0,0.09,0,212.9,38.5,0
20191029,000100,0,0.09,0,212.9,38.5,0
20191029,000200,0,0.09,0,212.9,38.5,0
20191029,000300,0,0.09,0,212.9,38.6,0
20191029,000400,0,0.09,0,212.9,38.6,0
20191029,000500,0,0.09,0,212.9,38.8,0
20191029,000600,0,0.09,0,212.9,38.9,0
20191029,000700,0,0.09,0,212.9,38.8,0
20191029,000800,0,0.09,0,212.9,39,0
20191029,000900,0,0.09,0,212.9,39.2,0
20191029,001000,0,0.09,0,212.9,39.4,0
20191029,001100,0,0.09,0,212.9,39.7,0
20191029,001200,0,0.09,0,212.9,39.8,0
20191029,001300,0,0.09,0,212.9,39.8,0
20191029,001400,0,0.09,0,212.9,39.8,0
20191029,001500,0,0.09,0,212.9,39.8,0
20191029,001600,0,0.09,0,212.9,39.8,0
20191029,001700,0,0.09,0,212.9,39.9,0
20191029,001800,0,0.09,0,212.9,39.9,0
20191029,001900,0,0.09,0,212.9,39.8,0
20191029,002000,0,0.09,0,212.9,39.8,0
20191029,002100,0,0.09,0,212.9,39.4,0
20191029,002200,0,0.09,0,212.9,39.4,0
20191029,002300,0,0.09,0,212.9,39.2,0
20191029,002400,0,0.09,0,212.9,39.2,0
20191029,002500,0,0.09,0,212.9,38.8,0
20191029,002600,0,0.09,0,212.9,38.8,0
20191029,002700,0,0.09,0,212.9,38.6,0
20191029,002800,0,0.09,0,212.9,38.6,0
20191029,002900,0,0.09,0,212.9,38.4,0
20191029,003000,0,0.09,0,212.9,38.4,0
20191029,003100,0,0.09,0,212.9,38.4,0
20191029,003200,0,0.09,0,212.9,38.4,0
20191029,003300,0,0.09,0,212.9,38.5,0
20191029,003400,0,0.09,0,212.9,38.5,0
20191029,003500,0,0.09,0,212.9,38.5,0
20191029,003600,0,0.09,0,212.9,38.5,0
20191029,003700,0,0.09,0,212.9,38.4,0
20191029,003800,0,0.09,0,212.9,38.4,0
20191029,003900,0,0.09,0,212.9,38.3,0
20191029,004000,0,0.09,0,212.9,38.3,0
20191029,004100,0,0.09,0,212.9,38.4,0
20191029,004200,0,0.09,0,212.9,38.4,0
20191029,004300,0,0.09,0,212.9,38.5,0
20191029,004400,0,0.09,0,212.9,38.7,0
20191029,004500,0,0.09,0,212.9,38.9,0
20191029,004600,0,0.09,0,212.9,38.9,0
20191029,004700,0,0.09,0,212.9,38.9,0
20191029,004800,0,0.09,0,212.9,38.7,0
20191029,004900,0,0.09,0,212.9,38.6,0
20191029,005000,0,0.09,0,212.9,38.5,0
20191029,005100,0,0.09,0,212.9,38.8,0
20191029,005200,0,0.09,0,212.9,39.1,0
20191029,005300,0,0.09,0,212.9,39.3,0
20191029,005400,0,0.09,0,212.9,39.5,0
20191029,005500,0,0.09,0,212.9,39.6,0
20191029,005600,0,0.09,0,212.9,39.7,0
20191029,005700,0,0.09,0,212.9,39.7,0
20191029,005800,0,0.09,0,212.9,39.7,0
20191029,005900,0,0.09,0,212.9,39.7,0
20191029,060100,6,0.09,0.08,216.1,472.7,6
