dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200112,000000,0,0.08,0,213.9,37.9,0
20200112,000100,0,0.08,0,213.9,37.9,0
20200112,000200,0,0.08,0,213.9,37.9,0
20200112,000300,0,0.08,0,213.9,37.9,0
20200112,000400,0,0.08,0,213.9,37.9,0
20200112,000500,0,0.08,0,213.9,38.1,0
20200112,000600,0,0.08,0,213.9,38.1,0
20200112,000700,0,0.08,0,213.9,38.7,0
20200112,000800,0,0.08,0,213.9,38.7,0
20200112,000900,0,0.08,0,213.9,39.1,0
20200112,001000,0,0.08,0,213.9,39.1,0
20200112,001100,0,0.08,0,213.9,39.4,0
20200112,001200,0,0.08,0,213.9,39.4,0
20200112,001300,0,0.08,0,213.9,39.5,0
20200112,001400,0,0.08,0,213.9,39.5,0
20200112,001500,0,0.08,0,213.9,39.5,0
20200112,001600,0,0.08,0,213.9,39.5,0
20200112,001700,0,0.08,0,213.9,39.5,0
20200112,001800,0,0.08,0,213.9,39.5,0
20200112,001900,0,0.08,0,213.9,39.6,0
20200112,002000,0,0.08,0,213.9,39.6,0
20200112,002100,0,0.08,0,213.9,40.2,0
20200112,002200,0,0.08,0,213.9,40.2,0
20200112,002300,0,0.08,0,213.9,40.2,0
20200112,002400,0,0.08,0,213.9,40.2,0
20200112,002500,0,0.08,0,213.9,40,0
20200112,002600,0,0.08,0,213.9,40,0
20200112,002700,0,0.08,0,213.9,40.3,0
20200112,002800,0,0.08,0,213.9,40.2,0
20200112,002900,0,0.08,0,213.9,40.2,0
20200112,003000,0,0.08,0,213.9,40.2,0
20200112,003100,0,0.08,0,213.9,40.6,0
20200112,003200,0,0.08,0,213.9,40.2,0
20200112,003300,0,0.08,0,213.9,40,0
20200112,003400,0,0.08,0,213.9,39.9,0
20200112,003500,0,0.08,0,213.9,39.8,0
20200112,003600,0,0.08,0,213.9,39.8,0
20200112,003700,0,0.08,0,213.9,39.8,0
20200112,003800,0,0.08,0,213.9,39.7,0
20200112,003900,0,0.08,0,213.9,39.7,0
20200112,004000,0,0.08,0,213.9,39.6,0
20200112,004100,0,0.08,0,213.9,39.6,0
20200112,004200,0,0.08,0,213.9,39.2,0
20200112,004300,0,0.08,0,213.9,39.2,0
20200112,004400,0,0.08,0,213.9,39,0
20200112,004500,0,0.08,0,213.9,39,0
20200112,004600,0,0.08,0,213.9,38.7,0
20200112,004700,0,0.08,0,213.9,38.7,0
20200112,004800,0,0.08,0,213.9,38.4,0
20200112,004900,0,0.08,0,213.9,38.4,0
20200112,005000,0,0.08,0,213.9,38.7,0
20200112,005100,0,0.08,0,213.9,38.7,0
20200112,005200,0,0.08,0,213.9,38.8,0
20200112,005300,0,0.08,0,213.9,38.8,0
20200112,005400,0,0.08,0,213.9,38.5,0
20200112,005500,0,0.08,0,213.9,38.5,0
20200112,005600,0,0.08,0,213.9,38.2,0
20200112,005800,0,0,0,2.026313758755044e+44,38,0
20200112,005900,0,0,0,2.026313758755044e+44,38,0
20200112,010000,0,0,0,2.026313758755044e+44,37.7,0
20200112,010100,0,0,0,2.026313758755044e+44,37.7,0
20200112,010200,0,0,0,2.026313758755044e+44,37.4,0
20200112,010300,0,0,0,2.026313758755044e+44,37.4,0
20200112,010400,0,0,0,2.026313758755044e+44,37.5,0
20200112,010500,0,0,0,2.026313758755044e+44,37.5,0
20200112,010600,0,0,0,2.026313758755044e+44,37.3,0
20200112,010700,0,0,0,2.026313758755044e+44,37.2,0
20200112,010800,0,0,0,2.026313758755044e+44,37.1,0
