dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200209,000000,0,0.1,0,214.4,43.1,0
20200209,000100,0,0.1,0,214.4,43.3,0
20200209,000200,0,0.1,0,214.4,43.3,0
20200209,000300,0,0.1,0,214.4,43.4,0
20200209,000400,0,0.1,0,214.4,43.4,0
20200209,000500,0,0.1,0,214.4,43.3,0
20200209,000600,0,0.1,0,214.4,43.2,0
20200209,000700,0,0.1,0,214.4,43.1,0
20200209,000800,0,0.1,0,214.4,43.1,0
20200209,000900,0,0.1,0,214.4,43,0
20200209,001000,0,0.1,0,214.4,43,0
20200209,001100,0,0.1,0,214.4,42.7,0
20200209,001200,0,0.1,0,214.4,42.5,0
20200209,001300,0,0.1,0,214.4,42.4,0
20200209,001400,0,0.1,0,214.4,42.3,0
20200209,001500,0,0.1,0,214.4,42.2,0
20200209,001600,0,0.1,0,214.4,42.1,0
20200209,001700,0,0.1,0,214.4,42.1,0
20200209,001800,0,0.1,0,214.4,42,0
20200209,001900,0,0.1,0,214.4,42,0
20200209,002000,0,0.1,0,214.4,42.1,0
20200209,002100,0,0.1,0,214.4,42.1,0
20200209,002200,0,0.1,0,214.4,42.3,0
20200209,002300,0,0.1,0,214.4,42.3,0
20200209,002400,0,0.1,0,214.4,42.5,0
20200209,002500,0,0.1,0,214.4,42.5,0
20200209,002600,0,0.1,0,214.4,43.1,0
20200209,002700,0,0.1,0,214.4,43.1,0
20200209,002800,0,0.1,0,214.4,43.2,0
20200209,002900,0,0.1,0,214.4,43.2,0
20200209,003000,0,0.1,0,214.4,43.1,0
20200209,003100,0,0.1,0,214.4,43.1,0
20200209,003200,0,0.1,0,214.4,43,0
20200209,003300,0,0.1,0,214.4,43,0
20200209,003400,0,0.1,0,214.4,42.9,0
20200209,003500,0,0.1,0,214.4,42.9,0
20200209,003600,0,0.1,0,214.4,42.9,0
20200209,003700,0,0.1,0,214.4,42.9,0
20200209,003800,0,0.1,0,214.4,43,0
20200209,003900,0,0.1,0,214.4,43,0
20200209,004000,0,0.1,0,214.4,43.2,0
20200209,004100,0,0.1,0,214.4,43.2,0
20200209,004200,0,0.1,0,214.4,43.5,0
20200209,004300,0,0.1,0,214.4,43.5,0
20200209,004400,0,0.1,0,214.4,43.5,0
20200209,004500,0,0.1,0,214.4,43.6,0
20200209,004600,0,0.1,0,214.4,43.6,0
20200209,004700,0,0.1,0,214.4,43.3,0
20200209,004800,0,0.1,0,214.4,43.1,0
20200209,004900,0,0.1,0,214.4,43,0
20200209,005000,0,0.1,0,214.4,42.9,0
20200209,005100,0,0.1,0,214.4,42.9,0
20200209,005200,0,0.1,0,214.4,43,0
20200209,005300,0,0.1,0,214.4,43,0
20200209,005400,0,0.1,0,214.4,43,0
20200209,005500,0,0.1,0,214.4,42.9,0
20200209,052600,6,0.11,0.07,215.1,469.9,6
20200209,052700,9,0.11,0.08,215.2,467,6
20200209,052800,15,0.12,0.1,215.4,457,6
20200209,052900,19,0.13,0.11,215.4,467.5,9
20200209,053000,28,0.16,0.12,215.4,487.1,7
20200209,053100,42,0.22,0.15,216.6,472.4,10
20200209,053200,57,0.28,0.18,216.4,486.2,10
20200209,053300,72,0.36,0.21,216.6,484.4,13
20200209,053400,90,0.42,0.24,216.6,502.3,13
20200209,053500,99,0.49,0.26,216.5,502.9,16
20200209,053600,108,0.51,0.27,216.4,503.1,18
20200209,053700,105,0.5,0.27,216.8,494.8,16
20200209,053800,105,0.5,0.26,216.6,502.4,18
20200209,053900,104,0.5,0.26,216.6,506.9,16
20200209,054000,106,0.51,0.27,216.7,501,16
