dia_mes_ano,hora_minuto,irr,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,temp,vento_dir,vento_vel,rainfall
20191115,000100,0,5.6,0.19,0,0,46.22,0.13,0,0,0.45,20.44,135,0,0
20191115,000200,0,5.46,0.18,0,0,45.06,0.12,0,0,0.47,20.56,180,0,0
20191115,000300,0,5.89,0.2,0,0,48.62,0.13,0,0,0.48,20.62,180,0,0
20191115,000400,0,5.53,0.18,0,0,45.61,0.13,0,0,0.48,20.62,180,0,0
20191115,000500,0,5.55,0.18,0,0,45.81,0.13,0,0,0.47,20.56,180,0,0
20191115,000600,0,5.61,0.19,0,0,46.27,0.13,0,0,0.46,20.56,180,0,0
20191115,000700,0,5.25,0.17,0,0,43.32,0.12,0,0,0.44,20.62,180,0,0
20191115,000800,0,5.26,0.18,0,0,43.4,0.12,0,0,0.44,20.62,180,0,0
20191115,000900,0,5.56,0.18,0,0,45.84,0.13,0,0,0.43,20.69,180,0,0
20191115,001000,0,5.46,0.18,0,0,45.04,0.12,0,0,0.44,20.69,180,0,0
20191115,001100,0,4.61,0.15,0,0,38.02,0.1,0,0,0.44,20.75,180,0,0
20191115,001200,0,5.12,0.17,0,0,42.26,0.12,0,0,0.43,20.81,180,0,0
20191115,001300,0,5.4,0.18,0,0,44.53,0.12,0,0,0.44,20.88,180,0,0
20191115,001400,0,4.67,0.16,0,0,38.5,0.11,0,0,0.45,20.81,180,0,0
20191115,001500,0,4.39,0.15,0,0,36.18,0.1,0,0,0.44,20.81,180,0,0
20191115,001600,0,4.43,0.15,0,0,36.54,0.1,0,0,0.45,20.81,180,0,0
20191115,001700,0,4.37,0.15,0,0,36.03,0.1,0,0,0.45,20.88,180,0,0
20191115,001800,0,4.66,0.15,0,0,38.41,0.11,0,0,0.47,20.81,180,0,0
20191115,001900,0,4.63,0.15,0,0,38.17,0.1,0,0,0.46,20.75,180,0,0
20191115,002000,0,4.63,0.15,0,0,38.23,0.11,0,0,0.47,20.81,180,0,0
20191115,002100,0,4.13,0.14,0,0,34.08,0.09,0,0,0.46,20.81,180,0,0
20191115,002200,0,4.04,0.13,0,0,33.37,0.09,0,0,0.45,20.88,180,0,0
20191115,002300,0,4.06,0.13,0,0,33.46,0.09,0,0,0.45,20.88,180,0,0
20191115,002400,0,4.06,0.14,0,0,33.51,0.09,0,0,0.45,20.75,180,0,0
20191115,002500,0,4.12,0.14,0,0,33.95,0.09,0,0,0.45,20.81,180,0,0
20191115,002600,0,3.46,0.12,0,0,28.53,0.08,0,0,0.45,20.69,180,0,0
20191115,002700,0,4.15,0.14,0,0,34.22,0.09,0,0,0.46,20.81,180,0,0
20191115,002800,0,4.11,0.14,0,0,33.93,0.09,0,0,0.45,20.81,180,0,0
20191115,002900,0,3.92,0.13,0,0,32.35,0.09,0,0,0.47,20.81,180,0,0
20191115,003000,0,4.13,0.14,0,0,34.06,0.09,0,0,0.46,20.62,180,0,0
20191115,003100,0,3.79,0.13,0,0,31.25,0.09,0,0,0.46,20.62,180,0,0
20191115,003200,0,3.52,0.12,0,0,29.03,0.08,0,0,0.46,20.56,180,0,0
20191115,003300,0,3.8,0.13,0,0,31.31,0.09,0,0,0.47,20.5,180,0,0
20191115,003400,0,3.55,0.12,0,0,29.27,0.08,0,0,0.47,20.62,180,0,0
20191115,003500,0,3.7,0.12,0,0,30.49,0.08,0,0,0.47,20.56,180,0,0
20191115,003600,0,3.57,0.12,0,0,29.42,0.08,0,0,0.47,20.44,180,0,0
20191115,003700,0,3.18,0.11,0,0,26.23,0.07,0,0,0.46,20.5,180,0,0
20191115,003800,0,2.94,0.1,0,0,24.24,0.07,0,0,0.46,20.31,180,0,0
20191115,003900,0,3.82,0.13,0,0,31.49,0.09,0,0,0.47,20.31,180,0,0
20191115,004000,0,3.44,0.11,0,0,28.4,0.08,0,0,0.47,20.31,180,0,0
20191115,004100,0,3.39,0.11,0,0,27.98,0.08,0,0,0.47,20.31,180,0,0
20191115,004200,0,3.53,0.12,0,0,29.15,0.08,0,0,0.47,20.31,180,0,0
20191115,004300,0,3.14,0.1,0,0,25.92,0.07,0,0,0.47,20.5,180,0,0
20191115,004400,0,2.84,0.09,0,0,23.47,0.06,0,0,0.46,20.25,180,0,0
20191115,004500,0,3.22,0.11,0,0,26.59,0.07,0,0,0.46,20.38,180,0,0
20191115,004600,0,2.92,0.1,0,0,24.05,0.07,0,0,0.46,20.31,180,0,0
20191115,004700,0,3.11,0.1,0,0,25.65,0.07,0,0,0.46,20.31,180,0,0
20191115,004800,0,3.01,0.1,0,0,24.86,0.07,0,0,0.47,20.38,180,0,0
20191115,004900,0,3.05,0.1,0,0,25.16,0.07,0,0,0.45,20.25,180,0,0
20191115,005000,0,3.14,0.1,0,0,25.91,0.07,0,0,0.45,20.25,180,0,0
20191115,005100,0,2.36,0.08,0,0,19.44,0.05,0,0,0.46,20.19,180,0,0
20191115,005200,0,2.7,0.09,0,0,22.31,0.06,0,0,0.47,20.19,180,0,0
20191115,005300,0,3.09,0.1,0,0,25.53,0.07,0,0,0.47,20.19,180,0,0
20191115,005400,0,3.25,0.11,0,0,26.82,0.07,0,0,0.45,20.06,180,0,0
20191115,005500,0,3.52,0.12,0,0,29.05,0.08,0,0,0.47,19.94,225,0,0
20191115,005600,0,2.61,0.09,0,0,21.54,0.06,0,0,0.46,20.06,180,0,0
20191115,005700,0,2.58,0.09,0,0,21.29,0.06,0,0,0.47,19.88,180,0,0
20191115,005800,0,2.47,0.08,0,0,20.35,0.06,0,0,0.45,20.06,180,0,0
20191115,005900,0,2.78,0.09,0,0,22.92,0.06,0,0,0.46,20,180,0,0
20191115,010000,0,2.4,0.08,0,0,19.8,0.05,0,0,0.47,20.12,180,0,0
20191115,010100,0,3.16,0.11,0,0,26.06,0.07,0,0,0.46,20.06,180,0,0
20191115,010200,0,2.56,0.09,0,0,21.11,0.06,0,0,0.47,20,180,0,0
20191115,010300,0,3.26,0.11,0,0,26.92,0.07,0,0,0.47,19.94,180,0,0
20191115,010400,0,2.75,0.09,0,0,22.68,0.06,0,0,0.45,19.94,180,0,0
20191115,010500,0,2.9,0.1,0,0,23.89,0.07,0,0,0.46,19.94,180,0,0
20191115,010600,0,2.27,0.08,0,0,18.74,0.05,0,0,0.46,19.88,180,0,0
20191115,010700,0,2.57,0.09,0,0,21.16,0.06,0,0,0.47,19.88,180,0,0
20191115,010800,0,2.67,0.09,0,0,22.03,0.06,0,0,0.47,19.81,180,0,0
20191115,010900,0,2.64,0.09,0,0,21.76,0.06,0,0,0.47,19.69,180,0,0
20191115,011000,0,2.24,0.07,0,0,18.47,0.05,0,0,0.49,19.75,180,0,0
20191115,011100,0,2.64,0.09,0,0,21.81,0.06,0,0,0.49,19.69,180,0,0
20191115,011200,0,2.66,0.09,0,0,21.91,0.06,0,0,0.48,19.56,180,0,0
20191115,011300,0,2.88,0.1,0,0,23.76,0.07,0,0,0.47,19.69,180,0,0
20191115,011400,0,3.09,0.1,0,0,25.47,0.07,0,0,0.47,19.62,180,0,0
20191115,011500,0,3.05,0.1,0,0,25.2,0.07,0,0,0.45,19.56,180,0,0
20191115,011600,0,2.8,0.09,0,0,23.1,0.06,0,0,0.44,19.62,180,0,0
20191115,011700,0,2.82,0.09,0,0,23.29,0.06,0,0,0.43,19.69,180,0,0
20191115,011800,3.13,3.06,0.1,0,0,25.21,0.07,0,0,0.44,19.44,180,0,0
20191115,011900,0,3.18,0.11,0,0,26.21,0.07,0,0,0.44,19.56,180,0,0
20191115,012000,0,3.47,0.12,0,0,28.59,0.08,0,0,0.46,19.62,180,0,0
20191115,012100,0,3.38,0.11,0,0,27.91,0.08,0,0,0.46,19.44,180,0,0
20191115,012200,0,2.97,0.1,0,0,24.49,0.07,0,0,0.45,19.62,180,0,0
20191115,012300,0,3.05,0.1,0,0,25.2,0.07,0,0,0.47,19.62,180,0,0
20191115,012400,0,3.34,0.11,0,0,27.52,0.08,0,0,0.47,19.44,180,0,0
20191115,012500,0,3.13,0.1,0,0,25.79,0.07,0,0,0.46,19.5,180,0,0
20191115,012600,0,3.17,0.11,0,0,26.15,0.07,0,0,0.47,19.44,180,0,0
20191115,012700,0,3.28,0.11,0,0,27.04,0.07,0,0,0.45,19.56,180,0,0
20191115,012800,0,2.8,0.09,0,0,23.14,0.06,0,0,0.47,19.44,180,0,0
20191115,012900,0,2.94,0.1,0,0,24.28,0.07,0,0,0.48,19.44,180,0,0
20191115,013000,0,2.93,0.1,0,0,24.16,0.07,0,0,0.47,19.38,180,0,0
20191115,013100,0,3.14,0.1,0,0,25.93,0.07,0,0,0.47,19.19,180,0,0
