dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200211,000000,0,0.1,0,212.4,40.2,0
20200211,000100,0,0.1,0,212.4,40.2,0
20200211,000200,0,0.1,0,212.4,40.3,0
20200211,000300,0,0.1,0,212.4,40.4,0
20200211,000400,0,0.1,0,212.4,40.4,0
20200211,000500,0,0.1,0,212.4,40.5,0
20200211,000600,0,0.1,0,212.4,40.5,0
20200211,000700,0,0.1,0,212.4,40.8,0
20200211,000800,0,0.1,0,212.4,40.8,0
20200211,000900,0,0.1,0,212.4,41,0
20200211,001000,0,0.1,0,212.4,41,0
20200211,001100,0,0.1,0,212.4,41.2,0
20200211,001200,0,0.1,0,212.4,41.2,0
20200211,001300,0,0.1,0,212.4,41,0
20200211,001400,0,0.1,0,212.4,41,0
20200211,001500,0,0.1,0,212.4,41,0
20200211,001600,0,0.1,0,212.4,41,0
20200211,001700,0,0.1,0,212.4,40.5,0
20200211,001800,0,0.1,0,212.4,40.5,0
20200211,001900,0,0.1,0,212.4,40.2,0
20200211,002000,0,0.1,0,212.4,40.2,0
20200211,002100,0,0.1,0,212.4,40.1,0
20200211,002200,0,0.1,0,212.4,40.1,0
20200211,002300,0,0.1,0,212.4,39.9,0
20200211,002400,0,0.1,0,212.4,39.9,0
20200211,002500,0,0.1,0,212.4,39.9,0
20200211,002600,0,0.1,0,212.4,39.9,0
20200211,002700,0,0.1,0,212.4,39.7,0
20200211,002800,0,0.1,0,212.4,39.7,0
20200211,002900,0,0.1,0,212.4,39.7,0
20200211,003000,0,0.1,0,212.4,39.8,0
20200211,003100,0,0.1,0,212.4,39.9,0
20200211,003200,0,0.1,0,212.4,40.1,0
20200211,003300,0,0.1,0,212.4,40.2,0
20200211,003400,0,0.1,0,212.4,40.2,0
20200211,003500,0,0.1,0,212.4,40,0
20200211,003600,0,0.1,0,212.4,40,0
20200211,003700,0,0.1,0,212.4,40,0
20200211,003800,0,0.1,0,212.4,39.9,0
20200211,003900,0,0.1,0,212.4,39.9,0
20200211,004000,0,0.1,0,212.4,39.9,0
20200211,004100,0,0.1,0,212.4,39.8,0
20200211,004200,0,0.1,0,212.4,39.6,0
20200211,004300,0,0.1,0,212.4,39.7,0
20200211,004400,0,0.1,0,212.4,39.8,0
20200211,004500,0,0.1,0,212.4,39.8,0
20200211,004600,0,0.1,0,212.4,40.6,0
20200211,004700,0,0.1,0,212.4,40.6,0
20200211,004800,0,0.1,0,212.4,40.7,0
20200211,004900,0,0.1,0,212.4,40.7,0
20200211,005000,0,0.1,0,212.4,40.8,0
20200211,005100,0,0.1,0,212.4,40.8,0
20200211,005200,0,0.1,0,212.4,40.9,0
20200211,005300,0,0.1,0,212.4,40.9,0
20200211,005400,0,0.1,0,212.4,40.9,0
20200211,005500,0,0.1,0,212.4,40.9,0
20200211,053600,6,0.09,0.08,216.6,444.1,4
20200211,053700,9,0.09,0.09,216.7,436.9,6
20200211,053800,6,0.09,0.08,217,472.1,6
20200211,053900,9,0.09,0.09,216.7,430.3,6
20200211,054000,12,0.09,0.09,216.7,439.5,6
20200211,054100,15,0.11,0.1,216.6,473,7
20200211,054200,24,0.14,0.12,216.7,467.1,7
20200211,054300,36,0.19,0.14,216.6,478.5,9
20200211,054400,51,0.26,0.16,216.8,497.1,13
20200211,054500,61,0.3,0.19,216.7,473.7,12
20200211,054600,66,0.31,0.19,216.6,493.5,12
20200211,054700,57,0.28,0.18,216.5,493.2,12
20200211,054800,63,0.3,0.19,216.4,487.8,12
20200211,054900,90,0.43,0.24,216.6,503.4,16
20200211,055000,107,0.51,0.27,216.6,500.3,16
20200211,055100,123,0.58,0.3,216.7,503.2,19
20200211,055200,138,0.65,0.34,216.6,498.9,19
20200211,055300,153,0.71,0.36,216.7,507.3,22
20200211,055400,159,0.75,0.37,216.8,513.5,22
20200211,055500,168,0.79,0.38,216.6,509.2,24
20200211,055600,175,0.82,0.39,216.6,518.6,24
20200211,055700,183,0.86,0.4,216.3,520,25
20200211,055800,190,0.9,0.42,215.2,520.9,25
20200211,055900,199,0.94,0.44,215.3,519.1,27
20200211,060000,210,0.98,0.46,215.4,518.5,28
20200211,060100,213,1,0.46,215.5,515.9,28
20200211,060200,222,1.04,0.47,215.6,525.6,30
20200211,060300,222,1.05,0.47,215.5,529.9,30
20200211,060400,228,1.07,0.49,215.3,520.2,31
20200211,060500,237,1.11,0.51,215.6,513.7,31
20200211,060600,243,1.14,0.52,215.4,527.8,31
20200211,060700,243,1.13,0.52,215.8,519.1,31
20200211,060800,246,1.15,0.52,215.5,526.6,31
20200211,060900,255,1.2,0.54,215.4,518.9,33
20200211,061000,270,1.27,0.57,214.9,524.9,36
20200211,061100,273,1.28,0.57,215,527.7,35
20200211,061200,288,1.34,0.6,215.1,523.4,38
20200211,061300,295,1.38,0.6,215.1,528.5,38
20200211,061400,273,1.29,0.57,214.9,526.9,35
20200211,061500,255,1.19,0.54,214.8,526.2,35
20200211,061600,255,1.2,0.54,214.9,518.9,33
20200211,061700,255,1.2,0.54,215,519.7,33
20200211,061800,285,1.33,0.59,215.2,524.9,36
20200211,061900,321,1.51,0.66,214.9,533.1,41
20200211,062000,339,1.58,0.68,214.8,533.1,45
20200211,062100,338,1.58,0.68,215,529.2,42
20200211,062200,350,1.63,0.71,215.1,524,44
20200211,062300,336,1.57,0.69,215.2,528.3,44
20200211,062400,348,1.62,0.71,215.6,533.5,44
20200211,062500,333,1.55,0.67,215.6,528.6,42
20200211,062600,330,1.53,0.67,216.6,528.7,41
20200211,062700,354,1.65,0.74,216.7,527,45
20200211,062800,354,1.64,0.72,216.8,533.1,44
20200211,062900,357,1.66,0.72,216.6,529.5,45
20200211,063000,381,1.78,0.77,216.5,533.5,47
20200211,063100,420,1.96,0.84,216.4,539.9,51
20200211,063200,456,2.11,0.89,216.5,538.5,56
20200211,063300,471,2.18,0.92,216.2,543.5,56
20200211,063400,459,2.12,0.89,216.6,536.3,56
20200211,063500,441,2.04,0.87,216.7,535.1,53
20200211,063600,429,2,0.86,216.7,534,53
20200211,063700,426,1.98,0.84,216.1,538.4,54
20200211,063800,420,1.95,0.84,216.2,531.7,51
20200211,063900,420,1.95,0.84,216.6,537.4,53
20200211,064000,417,1.94,0.82,216.2,537.2,51
20200211,064100,420,1.95,0.83,216.1,536.1,53
20200211,064200,438,2.02,0.87,216.7,535.3,54
20200211,064300,471,2.19,0.93,216.7,542.5,57
20200211,064400,504,2.33,0.98,216.9,540.6,62
20200211,064500,528,2.45,1.03,216.8,540.8,63
20200211,064600,552,2.55,1.07,216.6,540.1,65
20200211,064700,566,2.62,1.08,217,543.9,70
20200211,064800,578,2.68,1.12,217.1,543.2,70
20200211,064900,585,2.7,1.13,216.9,539,70
20200211,065000,614,2.85,1.19,215.8,543.6,73
20200211,065100,684,3.19,1.31,215.6,548.5,80
20200211,065200,757,3.52,1.42,215.9,551,88
20200211,065300,813,3.78,1.53,215.8,549.8,94
20200211,065400,855,3.97,1.61,215.5,549.4,97
20200211,065500,885,4.12,1.64,215.7,555.6,101
20200211,065600,909,4.22,1.7,215.9,556.7,105
20200211,065700,930,4.32,1.73,215.6,554.8,106
20200211,065800,942,4.38,1.76,215.4,550.1,108
20200211,065900,975,4.52,1.8,215.4,553.8,111
20200211,070000,994,4.62,1.84,215.4,558.5,112
20200211,070100,1017,4.72,1.87,215.4,554.3,115
20200211,070200,1038,4.84,1.93,215.1,556.9,118
20200211,070300,1062,4.95,1.96,215.1,556.2,120
20200211,070400,1083,5.05,2.01,215.2,557.6,123
20200211,070500,1105,5.15,2.05,215.1,554,126
20200211,070600,1128,5.25,2.08,215.1,558.6,127
20200211,070700,1149,5.36,2.13,215,558.6,132
20200211,070800,1171,5.46,2.17,215.3,558.5,132
20200211,070900,1194,5.55,2.22,215.9,557.3,135
20200211,071000,1219,5.67,2.23,215.7,555.9,140
20200211,071100,1245,5.78,2.29,215.6,556.9,141
20200211,071200,1269,5.89,2.35,215.8,562.8,143
20200211,071300,1296,6.01,2.35,215.7,560,146
20200211,071400,1323,6.14,2.4,215.4,561.3,147
20200211,071500,1347,6.26,2.48,215.4,557.8,152
20200211,071600,1371,6.37,2.52,215.8,559.1,153
20200211,071700,1398,6.49,2.57,215.3,555.7,158
20200211,071800,1426,6.63,2.6,215.3,563.1,161
20200211,071900,1455,6.76,2.65,215.1,560.8,164
20200211,072000,1479,6.9,2.72,215,558.5,165
20200211,072100,1509,6.99,2.77,216.1,559.6,168
20200211,072200,1536,7.12,2.79,216.1,560.3,172
20200211,072300,1564,7.24,2.87,216.2,557.8,175
20200211,072400,1591,7.39,2.9,215.8,561.4,178
20200211,072500,1617,7.5,2.95,215.8,557.3,181
20200211,072600,1644,7.6,3.01,216.3,560.8,185
20200211,072700,1671,7.72,3.04,216.8,558.4,187
20200211,072800,1700,7.86,3.11,216.4,559.1,190
20200211,072900,1708,7.9,3.18,216.5,546,193
20200211,073000,1754,8.11,3.18,216.6,558,196
20200211,073100,1783,8.23,3.27,216.9,559.9,199
20200211,073200,1815,8.38,3.29,216.8,560.1,202
20200211,073300,1840,8.5,3.37,216.6,557.6,205
20200211,073400,1870,8.65,3.39,216.2,561.1,208
20200211,073500,1902,8.8,3.47,216.4,562,211
20200211,073600,1927,8.91,3.51,216.4,556.5,216
20200211,073700,1956,9.05,3.57,216.1,561.2,217
20200211,073800,1983,9.18,3.59,216.3,559,222
20200211,073900,2008,9.29,3.67,216.4,558.6,223
20200211,074000,2036,9.42,3.74,216.4,554.9,226
20200211,074100,2067,9.59,3.76,215.9,558.9,229
20200211,074200,2091,9.68,3.83,216.2,554.3,232
20200211,074300,2121,9.81,3.89,216.7,559.6,235
20200211,074400,2160,10.03,3.96,215.4,559.2,239
20200211,074500,2191,10.18,3.98,215.5,555.6,243
20200211,074600,2220,10.34,4.08,214.9,556.6,246
20200211,074700,2253,10.48,4.09,214.9,558.6,249
20200211,074800,2270,10.56,4.15,214.9,554.3,251
20200211,074900,2287,10.66,4.16,214.6,559.1,252
20200211,075000,2298,10.71,4.19,214.6,558.9,254
20200211,075100,2307,10.74,4.22,214.9,555.5,254
20200211,075200,2313,10.78,4.23,214.6,558,255
20200211,075300,2319,10.84,4.25,214,556.6,257
20200211,075400,2331,10.88,4.27,214.4,556.1,260
20200211,075500,2346,10.9,4.33,215.1,553.1,260
20200211,075600,2355,10.97,4.36,215,552.6,261
20200211,075700,2373,11.06,4.32,214.6,555.1,263
20200211,075800,2388,11.13,4.34,214.5,555.4,266
20200211,075900,2400,11.18,4.4,214.8,556.1,264
20200211,080000,2409,11.21,4.43,214.9,554.4,266
20200211,080100,2421,11.29,4.46,214.6,553.8,267
20200211,080200,2439,11.39,4.45,214.3,555.6,270
20200211,080300,2448,11.42,4.5,214.3,552.2,270
20200211,080400,2463,11.46,4.52,215,556.9,272
20200211,080500,2478,11.55,4.52,214.8,552.8,274
20200211,080600,2493,11.62,4.55,214.7,553.6,275
20200211,080700,2502,11.65,4.6,214.9,554.3,278
20200211,080800,2508,11.66,4.58,215.2,555.2,278
20200211,080900,2511,11.68,4.63,215.1,552.9,277
20200211,081000,2526,11.76,4.64,214.9,556.9,278
20200211,081100,2547,11.85,4.68,214.8,555,280
20200211,081200,2561,11.9,4.66,215.3,556.7,283
20200211,081300,2592,12.03,4.76,215.6,553.5,286
20200211,081400,2625,12.17,4.79,215.8,553,290
20200211,081500,2664,12.34,4.87,215.9,552.8,293
20200211,081600,2688,12.48,4.93,215.3,557.4,296
20200211,081700,2715,12.63,4.95,215,553.6,299
20200211,081800,2748,12.8,5.01,214.9,554.6,302
20200211,081900,2778,12.93,5.1,214.9,554.3,301
20200211,082000,2811,13.08,5.12,215,557.8,309
20200211,082100,2850,13.28,5.21,214.7,557.8,315
20200211,082200,2893,13.5,5.3,214.6,553.2,319
20200211,082300,2940,13.66,5.39,215.3,553,322
