dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20191202,000000,0,0.1,0,213.6,39.4,0
20191202,000100,0,0.1,0,213.6,39.4,0
20191202,000200,0,0.1,0,213.6,39.4,0
20191202,000300,0,0.1,0,213.6,39.4,0
20191202,000400,0,0.1,0,213.6,39.3,0
20191202,000500,0,0.1,0,213.6,39.2,0
20191202,000600,0,0.1,0,213.6,39.2,0
20191202,000700,0,0.1,0,213.6,39.1,0
20191202,000800,0,0.1,0,213.6,39.2,0
20191202,000900,0,0.1,0,213.6,39.2,0
20191202,001000,0,0.1,0,213.6,39.3,0
20191202,001100,0,0.1,0,213.6,39.4,0
20191202,001200,0,0.1,0,213.6,39.4,0
20191202,001300,0,0.1,0,213.6,39.4,0
20191202,001400,0,0.1,0,213.6,39.4,0
20191202,001500,0,0.1,0,213.6,39.4,0
20191202,001600,0,0.1,0,213.6,39.6,0
20191202,001700,0,0.1,0,213.6,39.9,0
20191202,001800,0,0.1,0,213.6,40.1,0
20191202,001900,0,0.1,0,213.6,40.3,0
20191202,002000,0,0.1,0,213.6,40.3,0
20191202,002100,0,0.1,0,213.6,40.7,0
20191202,002200,0,0.1,0,213.6,40.7,0
20191202,002300,0,0.1,0,213.6,40.8,0
20191202,002400,0,0.1,0,213.6,40.8,0
20191202,002500,0,0.1,0,213.6,40.9,0
20191202,002600,0,0.1,0,213.6,40.9,0
20191202,002700,0,0.1,0,213.6,41,0
20191202,002800,0,0.1,0,213.6,41,0
20191202,002900,0,0.1,0,213.6,41,0
20191202,003000,0,0.1,0,213.6,41,0
20191202,003100,0,0.1,0,213.6,41.2,0
20191202,003200,0,0.1,0,213.6,41.2,0
20191202,003300,0,0.1,0,213.6,41.3,0
20191202,003400,0,0.1,0,213.6,41.3,0
20191202,003500,0,0.1,0,213.6,41,0
20191202,003600,0,0.1,0,213.6,41,0
20191202,003700,0,0.1,0,213.6,40.7,0
20191202,003800,0,0.1,0,213.6,40.7,0
20191202,003900,0,0.1,0,213.6,40.3,0
20191202,004000,0,0.1,0,213.6,40.3,0
20191202,004100,0,0.1,0,213.6,40.3,0
20191202,004200,0,0.1,0,213.6,40.3,0
20191202,004300,0,0.1,0,213.6,40.6,0
20191202,004400,0,0.1,0,213.6,40.6,0
20191202,004500,0,0.1,0,213.6,40.7,0
20191202,004600,0,0.1,0,213.6,40.8,0
20191202,004700,0,0.1,0,213.6,40.8,0
20191202,004800,0,0.1,0,213.6,41,0
20191202,004900,0,0.1,0,213.6,41,0
20191202,005000,0,0.1,0,213.6,41,0
20191202,005100,0,0.1,0,213.6,41,0
20191202,005200,0,0.1,0,213.6,41,0
20191202,005300,0,0.1,0,213.6,41,0
20191202,005400,0,0.1,0,213.6,41.1,0
20191202,005500,0,0.1,0,213.6,41.1,0
20191202,005600,0,0.1,0,213.6,41.1,0
20191202,005700,0,0.1,0,213.6,41.2,0
20191202,045000,9,0.1,0.08,218.4,464.3,4
20191202,045100,12,0.1,0.09,218.4,433.7,6
20191202,045200,18,0.12,0.1,218.4,475.3,6
20191202,045300,27,0.16,0.12,218.5,470.5,7
20191202,045400,39,0.2,0.14,218.5,482,9
20191202,045500,48,0.24,0.16,218.5,492.1,10
20191202,045600,57,0.27,0.17,218.6,490.8,10
20191202,045700,63,0.3,0.19,218.4,475.8,13
20191202,045800,75,0.36,0.21,218.6,502.2,13
20191202,045900,97,0.45,0.25,218.5,496.1,15
20191202,050000,111,0.53,0.28,218.7,505.8,16
20191202,050100,114,0.54,0.29,218.7,504.5,18
