dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20200313,115900,1512,7.34,3.16,209.2,506.5,213
20200313,120000,1575,7.4,3.26,209.3,483.8,203
20200313,120100,1290,6.21,2.69,208.3,486.3,165
20200313,120200,1405,6.77,2.9,208.6,498.8,181
20200313,120300,1434,6.85,2.9,209.6,508.2,179
20200313,120400,8265,38.17,14.47,216.4,581.9,1173
20200313,120500,8277,38.04,14.71,217.5,572.6,1176
20200313,120600,1450,6.87,2.95,210.4,497.4,184
20200313,120700,1338,6.37,2.7,210.2,504.6,167
20200313,120800,1309,6.23,2.6,209.9,513.3,162
20200313,120900,1230,5.96,2.39,206.5,517.8,152
20200313,121000,1179,5.53,2.33,213.3,519.4,146
20200313,121100,1212,5.7,2.35,213.2,521.6,147
20200313,121200,1293,6.11,2.49,211.9,530.4,158
20200313,121300,1441,6.83,2.82,211.4,525.8,172
20200313,121400,5805,24.35,9.25,216.9,562.6,790
20200313,121500,8277,37.57,14.24,220.3,594.5,1161
20200313,121600,8277,37.94,14.4,218.2,585.3,1164
20200313,121700,8273,37.95,14.58,218,577,1161
20200313,121800,8250,37.9,14.74,217.6,569.4,1158
20200313,121900,8251,37.87,14.91,217.8,564.7,1166
20200313,122000,2436,11.57,4.86,210.9,510.9,299
20200313,122100,1818,8.66,3.71,210.2,502.1,228
20200313,122200,8268,38.14,14.77,216.7,569.1,1160
20200313,122300,8259,38.14,15.07,216.6,561.6,1158
20200313,122400,1282,6.15,2.64,208.7,495.1,162
20200313,122500,1278,6.1,2.58,209.7,508,159
20200313,122600,1323,6.32,2.67,209.6,509.7,164
20200313,122700,1434,6.85,2.83,209.5,515.9,176
20200313,122800,1671,8.05,3.32,209.7,523.6,203
20200313,122900,2376,11.29,4.51,210.8,543.7,281
20200313,123000,4500,23.95,10.13,214.3,545.3,643
20200313,123100,1799,8.47,3.46,210.3,518.4,217
20200313,123200,1536,7.3,2.98,209.7,518.2,187
20200313,123300,1409,6.7,2.72,210.4,528.2,172
20200313,123400,1356,6.45,2.63,210.6,523.5,164
20200313,123500,1317,6.26,2.56,210.6,528,159
20200313,123600,1305,6.2,2.5,210.6,533.3,158
20200313,123700,1347,6.41,2.6,210.4,528.5,162
20200313,123800,1530,7.31,2.92,210.5,535.9,182
20200313,123900,1889,9.14,3.66,209.9,543.6,225
20200313,124000,8277,38.07,13.96,217.3,598.9,1111
20200313,124100,1798,8.58,3.38,210,537.4,211
20200313,124200,1617,7.71,3.39,209.7,498.3,202
20200313,124300,1686,8.05,3.2,209.9,533.9,199
20200313,124400,1551,7.39,2.95,209.9,538.2,182
20200313,124500,1539,7.33,2.92,210.2,534.8,181
20200313,124600,8280,37.99,13.99,217.9,602.2,1131
20200313,124700,8276,38.07,14.23,217.3,590.4,1126
20200313,124800,8193,37.67,14.29,217.3,582.5,1126
20200313,124900,8250,37.91,14.66,217.6,572.2,1125
20200313,125000,8255,37.92,14.93,217.6,562.9,1117
20200313,125100,8187,37.62,14.89,217.5,557.4,1118
20200313,125200,8250,37.93,15.36,217.4,548.2,1114
20200313,125300,7251,25.18,9.25,214.1,492,1058
20200313,125400,1440,6.87,2.97,209.4,496,185
20200313,125500,1491,7.16,3.03,209.4,503.7,188
20200313,125600,2175,11.27,4.84,210.8,525.1,290
20200313,125700,8274,38.03,14.85,217.4,567.1,1120
20200313,125800,8184,37.72,14.85,216.9,559.7,1109
20200313,125900,8259,37.92,15.28,217.8,551,1111
20200313,130000,8247,37.85,15.38,217.8,545.4,1114
20200313,130100,8214,37.59,15.48,218.5,539.7,1106
20200313,130200,8245,37.75,15.69,218.4,535.3,1100
20200313,130300,8229,37.72,15.68,218.2,534.4,1099
20200313,130400,8268,37.9,15.99,218.1,526.5,1091
20200313,130500,8268,37.94,16.12,217.8,520.8,1086
20200313,130600,8244,38.07,16.14,216.4,521.6,1082
20200313,130700,8208,38.04,16.02,215.7,521.1,1080
20200313,130800,8152,37.85,16.05,215.3,519.7,1076
20200313,130900,8175,37.84,16.22,215.9,514.9,1073
20200313,131000,8208,38,16.57,215.9,505,1071
20200313,131100,8217,38.03,16.65,216,504.3,1071
20200313,131200,8156,37.66,16.24,216,507,1065
20200313,131300,8165,37.85,16.87,215.6,492.4,1064
20200313,131400,8124,37.63,17.05,215.6,485,1059
20200313,131500,8103,37.57,16.95,215.4,487.8,1055
20200313,131600,8040,36.86,16.92,217.9,483.8,1048
20200313,131700,8016,36.92,16.6,217.8,498,1045
20200313,131800,7995,36.69,16.4,217.8,496.3,1035
20200313,131900,7914,36.37,16.15,217.5,496.7,1029
20200313,132000,7863,36.18,16.28,217.3,490.1,1021
20200313,132100,7864,36.19,16.19,217.3,491.9,1021
20200313,132200,7872,36.24,16.35,217.1,492.2,1023
20200313,132300,7878,36.07,16.28,218.3,492.7,1024
20200313,132400,7869,36.48,16.29,215.6,489.9,1024
20200313,132500,7860,36.42,16.33,215.8,489.4,1026
20200313,132600,7860,36.56,16.32,215.9,488.3,1032
20200313,132700,7927,36.69,16.63,216,488.1,1036
20200313,132800,7908,36.43,16.36,216.9,495.6,1035
20200313,132900,7885,36.37,16.27,216.8,489.2,1032
20200313,133000,7014,32.5,14.66,215.8,495.3,873
20200313,133100,7779,35.88,15.89,216.8,500.5,1015
20200313,133200,7782,35.93,16.01,216.6,493.8,1010
20200313,133300,7896,36.46,16.2,216.5,496.5,1021
20200313,133400,7825,36.08,15.89,216.6,493.3,1016
20200313,133500,7987,37.06,16.61,215.6,493.7,1032
20200313,133600,1371,6.61,2.88,207.8,488.4,197
