dia_mes_ano,hora_minuto,P_AC,I_AC,I_DC,V_AC,V_DC,IRR
20191220,000000,0,0.09,0,213.6,40.1,0
20191220,000100,0,0.09,0,213.6,40.1,0
20191220,000200,0,0.09,0,213.6,40.1,0
20191220,000300,0,0.09,0,213.6,40.1,0
20191220,000400,0,0.09,0,213.6,40.1,0
20191220,000500,0,0.09,0,213.6,40.1,0
20191220,000600,0,0.09,0,213.6,40.1,0
20191220,000700,0,0.09,0,213.6,40.1,0
20191220,000800,0,0.09,0,213.6,39.9,0
20191220,000900,0,0.09,0,213.6,39.9,0
20191220,001000,0,0.09,0,213.6,39.5,0
20191220,001100,0,0.09,0,213.6,39.5,0
20191220,001200,0,0.09,0,213.6,39.3,0
20191220,001300,0,0.09,0,213.6,39.3,0
20191220,001400,0,0.09,0,213.6,39.1,0
20191220,001500,0,0.09,0,213.6,39.1,0
20191220,001600,0,0.09,0,213.6,39.2,0
20191220,001700,0,0.09,0,213.6,39.2,0
20191220,001800,0,0.09,0,213.6,39.3,0
20191220,001900,0,0.09,0,213.6,39.3,0
20191220,002000,0,0.09,0,213.6,39.4,0
20191220,002100,0,0.09,0,213.6,39.4,0
20191220,002200,0,0.09,0,213.6,39.4,0
20191220,002300,0,0.09,0,213.6,39.4,0
20191220,002400,0,0.09,0,213.6,39.4,0
20191220,002500,0,0.09,0,213.6,39.5,0
20191220,002600,0,0.09,0,213.6,39.5,0
20191220,002700,0,0.09,0,213.6,39.6,0
20191220,002800,0,0.09,0,213.6,39.7,0
20191220,002900,0,0.09,0,213.6,39.8,0
20191220,003000,0,0.09,0,213.6,39.9,0
20191220,003100,0,0.09,0,213.6,40.1,0
20191220,003200,0,0.09,0,213.6,40.2,0
20191220,003300,0,0.09,0,213.6,40.2,0
20191220,003400,0,0.09,0,213.6,40.2,0
20191220,003500,0,0.09,0,213.6,40.3,0
20191220,003600,0,0.09,0,213.6,40.3,0
20191220,003700,0,0.09,0,213.6,40.4,0
20191220,003800,0,0.09,0,213.6,40.4,0
20191220,003900,0,0.09,0,213.6,40.2,0
20191220,004000,0,0.09,0,213.6,40.2,0
20191220,004100,0,0.09,0,213.6,39.9,0
20191220,004200,0,0.09,0,213.6,39.9,0
20191220,004300,0,0.09,0,213.6,40.3,0
20191220,004400,0,0.09,0,213.6,40.3,0
20191220,004500,0,0.09,0,213.6,40.7,0
20191220,004600,0,0.09,0,213.6,40.7,0
20191220,004700,0,0.09,0,213.6,40.8,0
20191220,004800,0,0.09,0,213.6,40.8,0
20191220,004900,0,0.09,0,213.6,40.9,0
20191220,005000,0,0.09,0,213.6,40.9,0
20191220,005100,0,0.09,0,213.6,41,0
20191220,005200,0,0.09,0,213.6,41,0
20191220,005300,0,0.09,0,213.6,41.2,0
20191220,005400,0,0.09,0,213.6,41.2,0
20191220,005500,0,0.09,0,213.6,41.3,0
20191220,005600,0,0.09,0,213.6,41.3,0
20191220,005700,0,0.09,0,213.6,41.5,0
20191220,045600,0,0.1,0.07,218.1,445.8,4
20191220,045700,6,0.1,0.08,218.1,457.6,6
20191220,045800,6,0.1,0.09,217.9,417.9,6
20191220,045900,12,0.11,0.1,219,446.5,6
20191220,050000,15,0.12,0.1,219.2,466.7,6
20191220,050100,21,0.13,0.11,219.1,463.1,6
20191220,050200,27,0.16,0.12,218.8,478.3,7
20191220,050300,33,0.17,0.12,218.5,477.5,7
20191220,050400,39,0.2,0.14,218.8,487.1,9
20191220,050500,48,0.25,0.16,218.8,483.3,10
20191220,050600,66,0.32,0.19,218.9,491.4,12
20191220,050700,84,0.4,0.23,218.7,492.6,16
20191220,050800,105,0.49,0.27,218.9,484.6,16
20191220,050900,126,0.59,0.3,219,515.1,19
20191220,051000,140,0.66,0.33,219,506.6,19
20191220,051100,156,0.74,0.36,218.9,506.9,22
20191220,051200,172,0.81,0.39,219.3,513.1,24
20191220,051300,189,0.88,0.42,219.4,517.2,25
20191220,051400,198,0.91,0.43,219.5,518.6,25
20191220,051500,199,0.92,0.44,219.2,517.6,25
20191220,051600,180,0.81,0.42,217.8,457.7,27
20191220,051700,213,1,0.48,217.7,514,25
20191220,051800,228,1.06,0.5,217.6,512.8,30
20191220,051900,240,1.12,0.51,217.5,519.5,31
20191220,052000,252,1.17,0.53,217.7,520.5,35
20191220,052100,258,1.19,0.55,217.7,512.8,33
20191220,052200,263,1.21,0.55,217.6,517.6,35
20191220,052300,265,1.23,0.56,217.6,522.3,35
20191220,052400,272,1.26,0.57,217.6,522.6,35
20191220,052500,279,1.3,0.58,217.9,523.5,36
20191220,052600,286,1.32,0.59,218.1,527.2,36
20191220,052700,289,1.34,0.6,217.9,527.6,36
20191220,052800,294,1.36,0.61,218.1,521.5,38
20191220,052900,297,1.38,0.62,218.1,526.9,38
20191220,053000,303,1.4,0.63,217.6,517.5,39
20191220,053100,306,1.42,0.63,217.5,527.8,39
20191220,053200,312,1.45,0.64,217.4,531.8,39
20191220,053300,318,1.47,0.66,217.4,523.2,41
20191220,053400,327,1.51,0.67,217.3,527.5,41
20191220,053500,336,1.55,0.68,217.5,530.8,44
20191220,053600,345,1.59,0.7,217.5,528.7,42
20191220,053700,354,1.64,0.72,217.5,529.7,45
20191220,053800,372,1.71,0.75,217.5,527.7,47
20191220,053900,389,1.8,0.79,217.8,528.5,48
20191220,054000,411,1.9,0.83,217.6,528.5,50
20191220,054100,435,2.01,0.87,217.8,532.3,53
20191220,054200,459,2.13,0.91,217.8,535.5,56
20191220,054300,486,2.23,0.95,218.2,536.5,57
20191220,054400,510,2.35,1,218.3,540.9,60
20191220,054500,537,2.47,1.05,218.3,540.2,63
20191220,054600,558,2.57,1.09,218,541.3,65
20191220,054700,555,2.66,1.13,218,538.2,66
20191220,054800,590,2.71,1.14,218.1,542.6,68
20191220,054900,599,2.75,1.16,218.2,537.4,70
20191220,055000,606,2.79,1.17,218,538,70
20191220,055100,616,2.82,1.2,219.2,541.1,71
20191220,055200,636,2.92,1.24,219.3,540.2,73
20191220,055300,654,2.99,1.27,219.3,542.3,76
20191220,055400,693,3.17,1.32,219.2,542.6,77
20191220,055500,759,3.46,1.44,219.6,547.9,83
20191220,055600,822,3.75,1.55,219.5,553,88
20191220,055700,834,3.78,1.54,219.8,547.3,89
20191220,055800,831,3.82,1.58,219.5,552.2,89
20191220,055900,783,3.58,1.48,219.2,548,88
20191220,060000,810,3.71,1.52,219.3,551.4,89
20191220,060100,990,4.54,1.82,219.6,562.5,101
20191220,060200,1032,4.71,1.9,219.6,557.4,105
20191220,060300,930,4.25,1.71,219.4,555.1,98
20191220,060400,879,4.03,1.64,219.1,548,95
20191220,060500,870,4.01,1.66,219.3,551.9,95
20191220,060600,897,4.06,1.64,219.1,549.3,95
20191220,060700,816,3.73,1.54,219,542.9,89
20191220,060800,747,3.44,1.42,217.6,547.1,83
20191220,060900,711,3.27,1.37,217.5,542.8,80
20191220,061000,741,3.4,1.4,217.5,544.7,83
20191220,061100,729,3.35,1.39,217.6,538.8,82
20191220,061200,762,3.51,1.44,217.4,547.2,85
20191220,061300,784,3.63,1.49,217.1,542.6,88
20191220,061400,792,3.65,1.51,217.4,546.8,88
20191220,061500,785,3.62,1.48,217.5,543.9,86
20191220,061600,768,3.54,1.46,217.6,544.2,85
20191220,061700,744,3.43,1.41,217.7,544.9,82
20191220,061800,693,3.19,1.32,217.8,546,77
20191220,061900,653,3.01,1.25,217.6,543.8,74
20191220,062000,617,2.84,1.19,217.4,539.9,70
20191220,062100,588,2.72,1.13,217.3,540.8,65
20191220,062200,567,2.61,1.1,217.1,539,62
20191220,062300,543,2.51,1.05,217,541.6,60
20191220,062400,525,2.42,1.02,217.1,542.4,59
20191220,062500,504,2.32,0.98,217.2,542.2,59
20191220,062600,483,2.23,0.94,217.1,538.3,54
20191220,062700,480,2.22,0.94,217.1,541.1,56
